Problem Number,Time Taken (s),Best Fitness,Stopped By Condition,Last Generation
405,0.0679275,529,true,8
406,0.0170918,2943023,true,2
407,0.0422634,4333,true,5
408,0.0418882,1006,true,5
409,0.0585232,0,false,7
410,0.0586738,3541,true,7
411,0.0252521,659,true,3
412,0.0169573,5688,true,2
413,0.0919109,1459,true,11
414,0.0587547,2199,true,7
415,0.025208,67130,true,3
416,0.0679586,2078,true,8
417,0.0696349,9089,true,8
418,0.0268035,71806,true,3
419,0.026476,3002,true,3
420,0.0707103,155,true,8
421,0.0179634,2546,true,2
422,0.0352162,3311,true,4
423,0.0443117,15194,true,5
424,0.0349715,1117,true,4
425,0.03479,1698,true,4
426,0.0525105,759,true,6
427,0.0173406,17937,true,2
428,0.0174764,6689,true,2
429,0.0508537,1623,true,6
430,0.0259018,6076,true,3
431,0.0442769,598,true,5
432,0.0538228,0,false,6
433,0.0270894,1694,true,3
434,0.0629488,7271,true,7
435,0.0180977,194146,true,2
436,0.0534703,10039,true,6
437,0.0625388,3533,true,6
438,0.0566166,9530,true,6
439,0.0181128,37249,true,2
440,0.0714012,7632,true,8
441,0.0445612,7507,true,5
442,0.0269698,3955,true,3
443,0.0369485,3237,true,4
444,0.066555,27755,true,7
445,0.0459791,1987,true,5
446,0.0183878,2745,true,2
447,0.0367625,2778,true,4
448,0.0368153,3175,true,4
449,0.0396768,13981,true,4
450,0.0850229,2756,true,8
451,0.0444169,8328,true,4
452,0.0481528,4398,true,4
453,0.034272,3634,true,3
454,0.0746523,451,true,7
455,0.0934145,4197,true,8
456,0.142481,124,true,11
457,0.0839361,678,true,7
458,0.173241,5007,true,11
459,0.0306469,26583,true,3
460,0.0640211,411,true,4
461,0.0553014,11324,true,3
462,0.028766,4249,true,2
463,0.0655217,2924,true,5
464,0.0210565,20348,true,2
465,0.071803,3031,true,6
466,0.0373513,7612,true,4
467,0.0599479,3749,true,6
468,0.0187514,1034332,true,2
469,0.063638,2829,true,7
470,0.0448074,23715,true,5
471,0.0523873,1817,true,6
472,0.0435127,6697,true,5
473,0.0521761,3694,true,6
474,0.0525551,3391,true,6
475,0.0521349,44,true,6
476,0.0618809,38418,true,7
477,0.0440061,1184,true,5
478,0.0346632,21550,true,4
479,0.0776309,1910,true,9
480,0.0592921,6957,true,7
481,0.0594473,0,false,7
482,0.0766349,0,false,9
483,0.0342595,4160,true,4
484,0.0935111,2091,true,11
485,0.0256689,22974,true,3
486,0.0258085,7046,true,3
487,0.0259262,35,true,3
488,0.0425925,2339,true,5
489,0.0427443,4176,true,5
490,0.0341238,32158,true,4
491,0.0342044,3387,true,4
492,0.0595946,4453,true,7
493,0.0341598,10303,true,4
494,0.0344062,513,true,4
495,0.0883143,2330,true,10
496,0.0786477,3810,true,9
497,0.0343765,1551,true,4
498,0.0596141,32,true,7
499,0.0172754,11151,true,2
500,0.0343218,4817,true,4
501,0.0257011,5838,true,3
502,0.0257383,4523,true,3
503,0.0257945,25210,true,3
504,0.0341967,1649,true,4
505,0.0679573,0,false,8
506,0.042837,4477,true,5
507,0.0256101,12263,true,3
508,0.0256977,11002,true,3
509,0.0682521,0,false,8
510,0.017182,19305,true,2
511,0.0341647,9451,true,4
512,0.0452135,3054,true,5
513,0.0263437,15900,true,3
514,0.0542129,1094,true,5
515,0.0267134,7089,true,3
516,0.0190306,24214,true,2
517,0.0825698,3531,true,9
518,0.0271261,581,true,3
519,0.0803526,22040,true,9
520,0.0360319,17792,true,4
521,0.064504,10127,true,7
522,0.0534205,5321,true,6
523,0.0442011,1488,true,5
524,0.0524107,18724,true,6
525,0.0681225,2134,true,8
526,0.0510283,26176,true,6
527,0.0427442,1955,true,5
528,0.042889,1337,true,5
529,0.0256046,1532,true,3
530,0.0256645,6589,true,3
531,0.0342553,9871,true,4
532,0.0257422,11531,true,3
533,0.0341593,3842,true,4
534,0.0171883,994,true,2
535,0.0262975,1886,true,3
536,0.0596271,6300,true,7
537,0.0684209,4423,true,8
538,0.0257353,12446,true,3
539,0.0426139,1584,true,5
540,0.0426739,8575,true,5
541,0.0171995,349,true,2
542,0.0764925,2048,true,9
543,0.0427984,1608,true,5
544,0.017342,5872,true,2
545,0.0268098,1203,true,3
546,0.0256779,30884,true,3
547,0.034312,23481,true,4
548,0.0344663,7585,true,4
549,0.0339778,18275,true,4
550,0.0513205,3723,true,6
551,0.0603177,2678,true,7
552,0.0510104,513,true,6
553,0.0510323,16461,true,6
554,0.0597065,4630,true,7
555,0.0192096,665,true,2
556,0.0265159,405,true,3
557,0.0595821,11449,true,7
558,0.02581,15706,true,3
559,0.0346679,2379,true,4
560,0.0435917,8958,true,5
561,0.0172072,23943,true,2
562,0.0431623,7507,true,5
563,0.0513936,5541,true,6
564,0.0426523,1539,true,5
565,0.0342475,93,true,4
566,0.0510659,0,false,6
567,0.0598539,4603,true,7
568,0.0256017,2208,true,3
569,0.0427761,3330,true,5
570,0.0171613,370,true,2
571,0.0427129,1574,true,5
572,0.0257736,7992,true,3
573,0.0512311,13071,true,6
574,0.0256947,4813,true,3
575,0.0595146,7640,true,7
576,0.0426558,3606,true,5
577,0.0342205,321,true,4
578,0.0427392,229053,true,5
579,0.0519141,4497,true,6
580,0.0341114,360,true,4
581,0.0172557,6104,true,2
582,0.042709,613,true,5
583,0.0257796,6510,true,3
584,0.0595195,41328,true,7
585,0.0256719,14051,true,3
586,0.0355169,2527,true,4
587,0.0253363,2251,true,3
588,0.0255858,1399,true,3
589,0.0425747,4718,true,5
590,0.101469,222,true,12
591,0.0509411,6135,true,6
592,0.0508138,7245,true,6
593,0.0171716,3821,true,2
594,0.0255759,1634,true,3
595,0.0511033,19525,true,6
596,0.0339537,4055,true,4
597,0.0172517,3004,true,2
598,0.0172328,2244,true,2
599,0.0254625,1929,true,3
600,0.0170971,5958,true,2
601,0.0423087,5556,true,5
602,0.0341365,2708,true,4
603,0.0507866,0,false,6
604,0.0255105,5503,true,3
605,0.0340027,2476,true,4
606,0.0680069,6334,true,8
607,0.0342016,0,false,4
608,0.0593718,3842,true,7
609,0.0617079,61248,true,6
610,0.0202687,8784,true,2
611,0.0382559,21091,true,4
612,0.0344067,3043,true,4
613,0.042728,588,true,5
614,0.0596102,4249,true,7
615,0.0256627,13823,true,3
616,0.110323,1408,true,13
617,0.0260736,5769,true,3
618,0.0352118,8674,true,4
619,0.0627506,849,true,7
620,0.0516507,66,true,6
621,0.0765759,2999,true,9
622,0.025695,0,false,3
623,0.0194153,4390,true,2
624,0.0259857,7250,true,3
625,0.067966,6458,true,8
626,0.0765951,1240,true,9
627,0.0512189,2116,true,6
628,0.0344078,2915,true,4
629,0.0680672,14390,true,8
630,0.0256787,4649,true,3
631,0.0172923,610,true,2
632,0.0597608,1928,true,7
633,0.0342007,4951,true,4
634,0.0171968,26067,true,2
635,0.0422523,3599,true,5
636,0.0255991,14971,true,3
637,0.0342052,9083,true,4
638,0.0257691,639,true,3
639,0.0705,7835,true,8
640,0.0343342,17806,true,4
641,0.0681013,10151,true,8
642,0.0341217,2124,true,4
643,0.0172461,8086454,true,2
644,0.0426683,924,true,5
645,0.0171755,13425,true,2
646,0.0173552,25379,true,2
647,0.0512483,1961,true,6
648,0.0512056,161,true,6
649,0.017191,6032,true,2
650,0.0770857,0,false,9
651,0.0171393,5248,true,2
652,0.0428024,15700,true,5
653,0.0595174,5936,true,7
654,0.0933182,3629,true,11
655,0.0256113,2737,true,3
656,0.0342181,8845,true,4
657,0.0679952,5134,true,8
658,0.0342348,2430,true,4
659,0.042759,501,true,5
660,0.0256437,3498,true,3
661,0.034172,5890,true,4
662,0.0425858,3576,true,5
663,0.0341345,4597,true,4
664,0.0342041,1220,true,4
665,0.0523007,3333,true,6
666,0.0174867,14129,true,2
667,0.0265422,3706,true,3
668,0.0262011,2458,true,3
669,0.0775198,0,false,9
670,0.059817,955,true,7
671,0.0426397,4254,true,5
672,0.0342504,7508,true,4
673,0.0258115,17321,true,3
674,0.0343117,3284,true,4
675,0.051038,119697,true,6
676,0.042614,4665,true,5
677,0.0256752,3206,true,3
678,0.0341688,9335,true,4
679,0.0765618,6273,true,9
680,0.0514187,4122,true,6
681,0.0680033,3199,true,8
682,0.0517061,2685,true,6
683,0.0256288,61305,true,3
684,0.0171808,16902,true,2
685,0.0429061,9005,true,5
686,0.0341714,3475,true,4
687,0.017153,12848,true,2
688,0.0509619,26595,true,6
689,0.128121,13479,true,15
690,0.0606303,4419,true,7
691,0.0345853,292,true,4
692,0.0341287,6002,true,4
693,0.0595709,14782,true,7
694,0.0595348,2766,true,7
695,0.0258212,126431,true,3
696,0.0256758,2543,true,3
697,0.0347927,19970,true,4
698,0.0606531,7985,true,7
699,0.017456,41,true,2
700,0.051194,1389,true,6
701,0.0342296,8593,true,4
702,0.0257068,12736,true,3
703,0.0766098,621,true,9
704,0.0763711,3125,true,9
705,0.0595377,1010,true,7
706,0.0256944,3602,true,3
707,0.0594858,20378,true,7
708,0.0510963,0,false,6
709,0.0344704,6198,true,4
710,0.0429592,2934,true,5
711,0.0429233,8242,true,5
712,0.0342343,3360,true,4
713,0.0341881,3391,true,4
714,0.0595183,5653,true,7
715,0.0171664,10655,true,2
716,0.051288,2353,true,6
717,0.0427112,4160,true,5
718,0.0512979,943,true,6
719,0.0426178,2802,true,5
720,0.017271,585,true,2
721,0.0173347,8515,true,2
722,0.0427116,1510,true,5
723,0.0172394,10171,true,2
724,0.0681593,184,true,8
725,0.0257253,2913,true,3
726,0.0595311,1955,true,7
727,0.0341561,0,false,4
728,0.0256579,5256,true,3
729,0.0257927,9812,true,3
730,0.0765362,645,true,9
731,0.0342798,2708,true,4
732,0.0346319,7099,true,4
733,0.0514394,2065,true,6
734,0.0342757,6927,true,4
735,0.025715,2748,true,3
736,0.0767704,534,true,9
737,0.0256441,2378,true,3
738,0.112508,7859,true,13
739,0.0602552,737,true,7
740,0.0428342,1959,true,5
741,0.0514702,5471,true,6
742,0.0682687,2860,true,8
743,0.0428515,283,true,5
744,0.0358147,224,true,4
745,0.0688674,3610,true,8
746,0.0171651,2139,true,2
747,0.0341773,528,true,4
748,0.0510935,3042,true,6
749,0.0510974,1016,true,6
750,0.0342125,1486,true,4
751,0.0428958,4390,true,5
752,0.0427638,4656,true,5
753,0.0343186,23756,true,4
754,0.0595241,5429,true,7
755,0.0429144,8843,true,5
756,0.0680013,5870,true,8
757,0.0511592,1761,true,6
758,0.0612709,1375,true,5
759,0.0703947,1355,true,6
760,0.0511628,0,false,6
761,0.0513158,2112,true,6
762,0.0684396,347,true,8
763,0.0595379,6630,true,7
764,0.0512243,1244,true,6
765,0.0171777,14791,true,2
766,0.0427469,3890,true,5
767,0.0607549,21,true,7
768,0.0446551,2737,true,5
769,0.02579,103,true,3
770,0.0258098,5199,true,3
771,0.0427792,374,true,5
772,0.068026,2502,true,8
773,0.0426504,566,true,5
774,0.0599606,0,false,7
775,0.0425651,4387,true,5
