Problem Number,First Solution Time (s),All Solutions Time (s),Number of Solutions
244,0.001937,13.0959,120
245,0.096195,12.8424,131
246,0.059534,13.5935,127
247,0.000902,12.4006,122
248,0.000720,12.3996,113
249,0.007941,12.4169,112
250,0.053308,13.0324,127
251,0.147471,13.2638,113
252,0.017688,13.2267,112
253,0.007573,12.7533,110
254,0.004501,13.3066,113
255,0.010856,13.467,123
256,0.014846,13.6012,106
257,0.022666,13.4486,115
258,0.017279,13.2698,123
259,0.008225,12.9845,128
260,0.046934,13.398,140
261,0.090723,13.3365,120
262,0.009811,13.6613,127
263,0.005483,14.1065,118
264,0.000747,13.3252,130
265,0.012885,13.2762,111
266,0.009901,13.3348,112
267,0.001073,12.4324,108
268,0.000915,12.6179,112
269,0.218955,13.4719,118
270,0.000047,13.1655,111
271,0.106849,12.3941,108
272,0.000249,12.5943,131
273,0.026830,12.8926,115
274,0.034088,13.3672,110
275,0.034687,13.4388,119
276,0.045566,13.6505,116
277,0.177492,13.3169,97
278,0.002432,13.7154,130
279,0.055063,13.2118,112
280,0.044546,14.0548,112
281,0.010943,14.0989,118
282,0.000028,13.8854,99
283,0.037021,13.9517,120
284,0.030728,13.5355,117
285,0.062878,13.9566,122
286,0.015173,14.1443,125
287,0.001529,13.027,111
288,0.028226,13.6624,117
289,0.120393,13.0915,124
290,0.105886,12.5145,124
291,0.000087,12.5699,125
292,0.438081,12.9472,120
293,0.048268,13.2795,123
294,0.063342,13.5887,113
295,0.042841,13.145,119
296,0.106431,12.9171,117
297,0.006098,12.6331,119
298,0.071212,12.7328,124
299,0.095934,13.3251,111
300,0.019042,12.8673,114
301,0.049779,12.9213,123
302,0.187271,13.4527,112
303,0.000201,12.7805,108
304,0.003622,13.243,124
305,0.050413,13.4943,120
306,0.000616,13.3201,120
307,0.209213,13.4477,116
308,0.003045,12.1999,120
309,0.063231,13.0224,125
310,0.089429,12.4238,124
311,0.002721,12.5134,124
312,0.020641,12.9883,108
313,0.000827,13.5574,130
314,0.062675,13.1392,110
315,0.122705,12.9195,118
316,0.227936,12.6163,115
317,0.000892,13.6214,118
318,0.000286,14.1855,132
319,0.061176,12.9579,115
320,0.101018,13.2626,117
321,0.082707,13.394,130
322,0.086207,13.0289,123
323,0.139651,12.9732,136
324,0.016946,13.1765,119
325,0.002796,14.1016,125
326,0.003146,13.1526,103
327,0.325308,13.3806,127
328,0.000241,12.6348,131
329,0.084751,13.1907,114
330,0.000659,13.4173,114
331,0.000517,13.2486,126
332,0.001257,13.0661,101
333,0.000291,12.5824,106
334,0.025432,13.2209,112
335,0.000062,13.3476,132
336,0.044311,13.9002,119
337,0.035254,13.1001,104
338,0.079929,13.0715,109
339,0.173849,12.9534,113
340,0.036448,13.3991,106
341,0.030877,13.4136,112
342,0.000134,13.388,122
343,0.227322,12.3954,114
344,0.018815,12.4335,130
345,0.072856,12.2079,100
346,0.063347,12.6907,131
347,0.000408,12.3436,117
348,0.123718,13.1108,114
349,0.002523,12.8237,118
350,0.002820,11.8329,101
351,0.000511,12.6435,113
352,0.034683,13.0054,106
353,0.026823,12.7852,98
354,0.011596,12.4603,114
355,0.126185,12.2324,129
356,0.044088,12.069,112
357,0.032683,13.4231,93
358,0.300558,13.0758,111
359,0.090098,13.0633,129
360,0.000844,13.3597,112
361,0.037010,13.1537,115
362,0.011657,13.0986,137
363,0.011885,13.0321,119
364,0.088440,12.8881,103
365,0.000094,13.0283,99
366,0.000020,13.1475,120
367,0.940003,13.5991,113
368,0.000080,12.9273,118
369,0.093830,13.1322,138
370,0.005347,13.2373,105
371,0.216028,12.5782,123
372,0.000846,12.8653,138
373,0.001532,12.5486,134
374,0.008883,13.5179,124
375,0.081423,13.6144,115
376,0.096250,13.4609,117
377,0.060693,13.3765,120
378,0.002488,13.122,112
379,0.060949,13.3623,125
380,0.001760,13.6023,113
381,0.002823,13.4583,117
382,0.022813,13.2681,115
383,0.078523,12.8709,114
384,0.017568,12.926,117
385,0.011346,13.2217,125
386,0.031428,13.1088,128
387,0.061383,12.8051,110
388,0.014855,13.607,119
389,0.006652,12.7933,118
390,0.254500,13.1354,102
391,0.006421,12.8205,116
392,0.178800,12.6364,138
393,0.004350,13.1316,113
394,0.055395,13.0957,112
395,0.000372,12.3026,115
396,0.015391,12.6565,103
397,0.148329,13.1363,109
398,0.015599,12.5577,110
399,0.267267,12.7,111
400,0.031708,13.2548,126
401,0.160337,12.8483,118
402,0.002679,13.3471,129
403,0.006547,12.7939,98
404,0.001979,13.3376,116
405,0.036928,13.6282,112
406,0.098001,13.41,101
407,0.012520,12.6888,125
408,0.321023,13.2741,115
409,0.018308,13.4215,109
410,0.015281,12.6813,103
411,0.079015,12.8078,132
412,0.027033,13.1994,121
413,0.018683,12.8788,132
414,0.173193,13.1666,115
415,0.058734,12.9655,116
416,0.373725,12.6613,113
417,0.164031,12.8369,117
418,0.031620,13.2661,127
419,0.082612,13.2293,133
420,0.025431,13.6535,122
421,0.004277,13.0992,117
422,0.320083,13.0083,124
423,0.145920,13.8028,106
424,0.018541,13.824,118
425,0.002035,13.4132,132
426,0.071084,13.6997,123
427,0.014790,13.9025,121
428,0.267954,12.886,120
429,0.086575,13.2193,106
430,0.010063,14.2932,92
431,0.239448,14.2476,113
432,0.050007,14.2282,104
433,0.022187,14.1618,118
434,0.080431,13.6153,111
435,0.163070,14.2474,109
436,0.035540,14.3754,118
437,0.008614,13.606,123
438,0.076952,13.8619,115
439,0.000478,13.6617,138
440,0.118726,14.163,135
441,0.013034,13.6943,122
442,0.031762,13.853,124
443,0.217708,13.2039,129
444,0.032101,12.7748,108
445,0.000071,12.8965,119
446,0.000700,12.9278,115
447,0.024895,13.1764,121
448,0.041843,13.3245,109
449,0.088347,13.2695,125
450,0.030458,13.1456,120
451,0.003216,12.8216,116
452,0.035899,13.079,117
453,0.087051,13.5728,114
454,0.011681,13.4761,100
455,0.000154,13.6635,133
456,0.000377,13.1423,118
457,0.414622,13.2877,119
458,0.017285,13.7482,121
459,0.018382,13.67,111
460,0.001900,14.0169,126
461,0.063252,13.8969,122
462,0.009653,13.4172,120
463,0.096925,12.748,113
464,0.025766,12.1068,122
465,0.000041,13.1565,104
466,0.018648,12.4704,112
467,0.000127,12.9092,128
468,0.000151,12.5852,135
469,0.002918,12.2489,104
470,0.098483,12.3572,118
471,0.484636,12.2642,124
472,0.084875,12.501,121
473,0.201153,13.1262,109
474,0.029637,12.2779,109
475,0.005806,12.9828,108
476,0.302580,12.9216,113
477,0.190329,12.7101,129
478,0.104214,13.4498,128
479,0.150344,12.9942,106
480,0.029881,12.5913,114
481,0.104459,12.1764,125
482,0.000109,13.2398,117
483,0.000060,11.9921,115
484,0.094709,12.7802,114
485,0.005702,13.1806,108
486,0.005660,12.9603,123
487,0.002874,12.3783,120
488,0.006024,12.8877,110
489,0.298865,12.8918,126
490,0.024072,13.0422,137
491,0.531502,12.9488,118
492,0.281907,13.2178,110
493,0.068405,12.8333,115
494,0.224871,12.8236,112
495,0.218960,13.3068,117
496,0.145545,13.139,112
497,0.024791,12.6989,105
498,0.000255,12.8495,114
499,0.156104,13.9741,104
500,0.038735,12.5671,130
501,0.030307,13.0469,98
502,0.068413,12.8418,125
503,0.241399,13.3996,130
504,0.000513,12.7869,113
505,0.001717,12.8924,128
506,0.387023,12.4843,117
507,0.000205,12.6629,120
508,0.191169,13.4272,118
509,0.075010,13.531,91
510,0.003992,13.0487,125
511,0.000049,13.7827,129
512,0.035852,13.4936,119
513,0.001038,13.005,118
514,0.009070,13.027,121
515,0.000308,13.518,120
516,0.054303,13.4916,128
517,0.239494,13.2475,110
518,0.258652,13.477,100
519,0.053222,13.2962,126
520,0.114593,13.2495,116
521,0.122007,13.4123,117
522,0.218924,13.6673,107
523,0.001133,13.4141,115
524,0.029196,13.3169,140
525,0.011719,12.9904,112
526,0.013392,13.6906,111
527,0.119041,13.6537,109
528,0.056225,13.1116,139
529,0.005368,13.1492,120
530,0.000160,12.6395,125
531,0.003062,13.0111,116
532,0.000506,12.5733,114
533,0.014465,12.7816,112
534,0.155181,12.7804,126
535,0.005202,12.9414,116
536,0.001692,13.1673,102
537,0.021547,12.7154,114
538,0.017208,12.9372,109
539,0.041828,12.6888,112
540,0.187226,13.0137,114
541,0.139781,13.3587,111
542,0.123701,13.3949,118
543,0.002103,13.9731,114
544,0.466563,13.365,111
545,0.001662,13.934,116
546,0.261080,13.5347,135
547,0.133749,13.3396,132
548,0.038786,13.7448,108
549,0.220135,13.8389,108
550,0.034558,13.5436,98
551,0.101975,13.7656,107
552,0.000179,12.9572,108
553,0.007177,13.4004,116
554,0.175541,13.586,111
555,0.000141,13.5401,109
556,0.000131,14.3063,120
557,0.000941,12.5449,110
558,0.001216,13.614,120
559,0.041322,13.8279,110
560,0.012973,13.0203,130
561,0.105431,12.739,120
562,0.225176,13.6339,119
563,0.000163,13.0165,113
564,0.006310,13.7209,112
565,0.014861,13.136,118
566,0.066118,13.2769,106
567,0.139317,13.4895,122
568,0.187599,13.7784,106
569,0.000161,13.8108,113
570,0.101318,13.6049,104
571,0.004956,13.7489,118
572,0.029737,12.846,114
573,0.159212,13.2352,107
574,0.002691,13.7698,109
575,0.112751,12.6495,117
576,0.000072,13.1344,116
577,0.060215,12.1399,113
578,0.153409,12.6487,119
579,0.002617,13.1479,132
580,0.007162,13.6318,121
581,0.018885,12.8332,121
582,0.008877,12.4447,115
583,0.027667,12.8433,132
584,0.102961,12.7635,106
585,0.222808,13.0968,118
586,0.000352,12.2752,115
587,0.033959,12.3351,128
588,0.066985,12.6097,137
589,0.011687,13.2701,106
590,0.000632,12.522,106
591,0.029063,12.821,116
592,0.006646,12.9172,110
593,0.000678,13.0915,119
594,0.001082,12.8213,120
595,0.000248,13.5894,123
596,0.003256,13.0803,128
597,0.033599,13.361,120
598,0.022414,13.2007,132
599,0.001002,13.681,115
600,0.010197,12.5105,129
601,0.000722,13.6047,113
602,0.000762,13.1678,107
603,0.000295,12.798,129
604,0.000155,12.9943,117
605,0.045449,12.8056,116
606,0.000068,13.5124,112
607,0.106058,13.6961,118
608,0.104754,13.0788,102
609,0.011171,12.4183,117
610,0.007317,13.228,106
611,0.124710,13.4771,111
612,0.008628,13.251,114
613,0.163209,13.8131,126
614,0.247693,13.7897,107
615,0.041886,13.439,123
616,0.006700,12.7219,124
617,0.001310,12.1514,112
618,0.030467,12.9417,113
619,0.000507,12.8602,114
620,0.383104,13.5861,107
621,0.047530,13.9082,113
622,0.268095,12.6513,115
623,0.085427,13.3203,118
624,0.000781,12.6586,107
625,0.191697,12.3322,112
626,0.024775,13.4222,113
627,0.015227,13.1742,110
628,0.161832,13.2792,113
629,0.000956,13.164,99
630,0.016375,13.2754,127
631,0.000166,13.682,117
632,0.004765,13.3774,114
633,0.033082,12.8937,126
634,0.104179,13.7378,95
635,0.220300,13.518,138
636,0.072461,13.9627,114
637,0.007404,13.4983,111
638,0.141188,14.0337,104
639,0.035866,13.3311,120
640,0.112276,12.4532,121
641,0.000097,12.7338,119
642,0.018185,13.2521,134
643,0.106426,13.524,108
644,0.001089,14.114,106
645,0.000150,12.8726,113
646,0.052041,12.9775,115
647,0.097346,13.0324,127
648,0.070986,12.9905,117
649,0.034132,12.9712,112
650,0.013811,13.2789,114
651,0.095254,12.6857,109
652,0.003382,12.743,120
653,0.000518,12.7876,121
654,0.014873,14.064,115
655,0.044571,14.429,127
656,0.000915,13.2503,119
657,0.012290,13.7723,116
658,0.018899,13.8691,126
659,0.000063,13.6418,131
660,0.098082,14.187,131
661,0.144882,13.4885,120
662,0.403964,13.7941,123
663,0.228081,13.3738,130
664,0.227284,13.9781,114
665,0.016762,12.9145,115
666,0.022483,12.27,128
667,0.029941,13.2759,116
668,0.210623,13.7097,126
669,0.053402,12.8049,119
670,0.002110,13.4056,109
671,0.006671,12.957,105
672,0.058237,12.7524,118
673,0.001902,12.7674,135
674,0.061615,12.9822,133
675,0.070896,13.5047,114
676,0.010977,12.7614,116
677,0.068236,12.6892,134
678,0.028969,13.5924,126
679,0.216809,12.9525,110
680,0.018952,13.2296,105
681,0.002068,12.6759,97
682,0.088000,12.7214,109
683,0.180293,13.5061,123
684,0.008978,12.8201,124
685,0.252794,13.1137,125
686,0.156361,13.1697,120
687,0.000472,13.0242,126
688,0.006491,13.162,129
689,0.072286,13.1756,123
690,0.155606,13.1462,131
691,0.029954,13.3805,121
692,0.047139,12.9207,106
693,0.012743,12.8898,117
694,0.016269,12.6883,106
695,0.064719,13.1775,110
696,0.002380,12.9148,98
697,0.025314,12.5695,105
698,0.006609,13.4228,93
699,0.149872,12.5363,118
700,0.117145,12.1293,95
701,0.143280,13.1868,123
702,0.002841,13.1999,121
703,0.000032,12.3218,111
704,0.028598,13.0383,115
705,0.033918,13.2049,111
706,0.159185,14.0168,121
707,0.252412,13.5528,110
708,0.034820,13.6811,113
709,0.070394,12.5235,133
710,0.014326,13.1771,119
711,0.038479,13.5819,122
712,0.296569,12.9782,104
713,0.026338,13.2104,116
714,0.042110,13.5257,125
715,0.192019,13.8437,95
716,0.039100,13.0387,126
717,0.087378,13.1089,127
718,0.004759,12.908,121
719,0.147889,13.5543,111
720,0.004933,12.8272,121
721,0.062642,13.5803,127
722,0.000883,12.5221,129
723,0.069250,13.3666,107
724,0.076869,13.1996,127
725,0.191926,13.0736,115
726,0.022484,13.6986,113
727,0.032492,13.0647,118
728,0.000584,12.319,109
729,0.087307,13.7284,110
730,0.000809,12.8865,106
731,0.024791,13.5749,109
732,0.041511,13.2036,113
733,0.088334,13.0341,118
734,0.276262,12.8078,108
735,0.005363,12.6429,105
736,0.000145,13.1612,123
737,0.182792,13.1304,116
738,0.008383,13.8028,104
739,0.002331,13.108,113
740,0.351418,13.3272,109
741,0.084143,12.439,114
742,0.002183,12.1811,103
743,0.232584,12.3711,104
744,0.000289,12.4135,118
745,0.120896,11.8171,115
746,0.026674,11.8221,125
747,0.192279,11.2959,119
748,0.115243,10.5688,114
749,0.011139,8.5679,130
