Problem Number,Time Taken (s),Best Fitness,Stopped By Condition,Last Generation
222,0.0363463,0,false,4
223,0.0599991,304,true,7
224,0.0172474,1503,true,2
225,0.0173836,43,true,2
226,0.0512936,28,true,6
227,0.0427032,6366,true,5
228,0.0512943,404,true,6
229,0.059986,365,true,7
230,0.0344109,2127,true,4
231,0.0257742,842,true,3
232,0.0450416,0,false,5
233,0.0704417,665,true,7
234,0.0778334,183,true,9
235,0.043073,164,true,5
236,0.0931532,0,false,11
237,0.0174232,2320,true,2
238,0.0343715,586,true,4
239,0.0257196,207,true,3
240,0.0258052,704,true,3
241,0.0172067,944,true,2
242,0.0175125,471,true,2
243,0.0518497,111,true,6
244,0.0257209,41,true,3
245,0.0448425,969,true,5
246,0.0683475,0,false,8
247,0.0512511,6,true,6
248,0.0428315,4,true,5
249,0.0173534,74,true,2
250,0.0426935,1056,true,5
251,0.0345276,360,true,4
252,0.0514065,73,true,6
253,0.017189,102,true,2
254,0.05127,70,true,6
255,0.0256955,4816,true,3
256,0.0438864,302,true,5
257,0.0346225,426,true,4
258,0.01739,488,true,2
259,0.0344866,46,true,4
260,0.087364,75,true,10
261,0.0285177,23,true,3
262,0.0713553,222,true,8
263,0.0630153,201,true,7
264,0.0443105,7,true,5
265,0.0347578,20,true,4
266,0.0176254,378,true,2
267,0.0606864,0,false,7
268,0.0342865,239,true,4
269,0.042428,1535,true,5
270,0.0514312,728,true,6
271,0.034117,389,true,4
272,0.0255272,669,true,3
273,0.0257458,2009,true,3
274,0.034392,0,false,4
275,0.0596759,614,true,7
276,0.0261806,332,true,3
277,0.0430434,315,true,5
278,0.0429336,1734,true,5
279,0.04859,644,true,5
280,0.0173011,4037,true,2
281,0.0428054,1474,true,5
282,0.0608415,230,true,6
283,0.017194,361,true,2
284,0.0599244,117,true,7
285,0.042717,236,true,5
286,0.0430963,30,true,5
287,0.0513063,170,true,6
288,0.0512786,144,true,6
289,0.0341965,1,true,4
290,0.0172026,1554,true,2
291,0.0172496,959,true,2
292,0.0257571,161,true,3
293,0.0936467,75,true,11
294,0.0257283,83,true,3
295,0.0257553,673,true,3
296,0.0766811,252,true,9
297,0.0426206,488,true,5
298,0.0599197,418,true,7
299,0.0361988,65,true,4
300,0.0354998,285,true,4
301,0.0433373,387,true,5
302,0.0257306,739,true,3
303,0.0603086,498,true,7
304,0.0437862,94,true,5
305,0.0257527,624,true,3
306,0.0764591,245,true,9
307,0.0513168,147,true,6
308,0.0174129,81,true,2
309,0.059885,665,true,7
310,0.0512576,0,false,6
311,0.0515627,53,true,5
312,0.0660405,724,true,6
313,0.0700053,98,true,8
314,0.0433032,555,true,5
315,0.0598528,629,true,7
316,0.0511296,51,true,6
317,0.0567285,362,true,6
318,0.070964,174,true,8
319,0.0524534,415,true,6
320,0.0512222,504,true,5
321,0.0616978,6,true,7
322,0.0536213,277,true,6
323,0.0427736,6,true,5
324,0.0343263,799,true,4
325,0.0517937,773,true,6
326,0.192087,661,true,8
327,0.0428996,900,true,2
328,0.0379169,1181,true,3
329,0.0440512,57,true,3
330,0.035075,36,true,4
331,0.0344845,965,true,4
332,0.0266007,246,true,3
333,0.0301711,956,true,3
334,0.0298,3144,true,3
335,0.0543812,74,true,6
336,0.0270951,261,true,3
337,0.0353633,286,true,4
338,0.0435725,5,true,5
339,0.0353108,36,true,4
340,0.0174096,2106,true,2
341,0.0599367,0,false,7
342,0.0173454,874,true,2
343,0.02594,175,true,3
344,0.0172121,1179,true,2
345,0.0178535,546,true,2
346,0.042849,1104,true,5
347,0.0172439,2163,true,2
348,0.114019,1216,true,6
349,0.0631371,1051,true,4
350,0.0279753,432,true,3
351,0.0437385,1259,true,5
352,0.0438215,690,true,5
353,0.0267784,1727,true,3
354,0.0525819,461,true,6
355,0.034884,172,true,4
356,0.0256433,435,true,3
357,0.0764401,529,true,9
358,0.0597943,92,true,7
359,0.0172243,194,true,2
360,0.0682847,173,true,8
361,0.0512768,0,false,6
362,0.0257745,504,true,3
363,0.0778935,639,true,9
364,0.0462358,183,true,5
365,0.0266371,428,true,3
366,0.0355686,138,true,4
367,0.0540156,292,true,6
368,0.0705984,310,true,8
369,0.0513138,324,true,6
370,0.0512447,143,true,6
371,0.017139,2535,true,2
372,0.0342405,241,true,4
373,0.0427713,71,true,5
374,0.0523967,40,true,6
375,0.0437792,448,true,5
376,0.0343109,416,true,4
377,0.0514754,65,true,6
378,0.0428171,103,true,5
379,0.0257056,804,true,3
380,0.0762125,0,false,9
381,0.017297,427,true,2
382,0.0342652,774,true,4
383,0.051963,655,true,6
384,0.0341365,814,true,4
385,0.0427148,466,true,5
386,0.0171884,639,true,2
387,0.0173431,119,true,2
388,0.0257157,691,true,3
389,0.0257395,414,true,3
390,0.0766427,13,true,9
391,0.0512908,91,true,6
392,0.0257692,117,true,3
393,0.0512445,428,true,6
394,0.0593954,0,false,7
395,0.0597024,44,true,7
396,0.0258852,1416,true,3
397,0.0342591,21,true,4
398,0.034188,110,true,4
399,0.0256486,183,true,3
400,0.0261759,611,true,3
401,0.0514748,134,true,6
402,0.0512012,85,true,6
403,0.08483,340,true,10
404,0.0257983,266,true,3
405,0.051808,1914,true,6
406,0.0343902,177,true,4
407,0.05101,143,true,6
408,0.0427691,326,true,5
409,0.0513727,158,true,6
410,0.025604,419,true,3
411,0.0854243,94,true,10
412,0.0343979,6,true,4
413,0.0171973,1650,true,2
414,0.0345914,88,true,4
415,0.0513239,203,true,6
416,0.0809644,746,true,7
417,0.0643391,187,true,7
418,0.054131,575,true,6
419,0.0350485,502,true,4
420,0.0353246,592,true,4
421,0.0351616,2771,true,4
422,0.0454031,733,true,5
423,0.0343707,228,true,4
424,0.0258075,871,true,3
425,0.0257793,19,true,3
426,0.0427958,315,true,5
427,0.0343017,150,true,4
428,0.0172493,179,true,2
429,0.0173302,438,true,2
430,0.0257322,1406,true,3
431,0.0769638,134,true,9
432,0.0513883,908,true,6
433,0.10262,594,true,12
434,0.0515148,282,true,6
435,0.0342246,35,true,4
436,0.0681988,107,true,8
437,0.0171715,2073,true,2
438,0.0259528,25,true,3
439,0.0692656,350,true,8
440,0.02572,1460,true,3
441,0.0510928,2221,true,6
442,0.0681293,20,true,8
443,0.0258667,350,true,3
444,0.034273,398,true,4
445,0.0356417,60,true,4
446,0.0548654,9,true,6
447,0.0363226,98,true,4
448,0.0236439,1229,true,2
449,0.099618,733,true,11
450,0.0449874,1267,true,5
451,0.0359498,1631,true,4
452,0.0367313,208,true,4
453,0.0449782,146,true,5
454,0.055052,973,true,6
455,0.0443137,5,true,5
456,0.0618678,376,true,7
457,0.0178377,370,true,2
458,0.0432553,1590,true,5
459,0.0348072,803,true,4
460,0.0769493,408,true,9
461,0.0283028,241,true,3
462,0.0357267,78,true,4
463,0.0697257,55,true,8
464,0.0172833,38,true,2
465,0.0690786,250,true,8
466,0.0769642,84,true,9
467,0.0679386,93,true,8
468,0.0511151,945,true,6
469,0.0171597,152,true,2
470,0.0172612,815,true,2
471,0.0256968,794,true,3
472,0.017286,199,true,2
473,0.0426029,483,true,5
474,0.017169,10,true,2
475,0.0174327,0,false,2
476,0.034994,1500,true,4
477,0.0428566,154,true,5
478,0.0594719,213,true,7
479,0.0764429,449,true,9
480,0.0510683,518,true,6
481,0.0341213,66,true,4
482,0.0341725,489,true,4
483,0.042661,46,true,5
484,0.0172375,1567,true,2
485,0.0171733,17428,true,2
486,0.0342636,1,true,4
487,0.0171315,13478,true,2
488,0.0595931,297,true,7
489,0.0171868,4219,true,2
490,0.059637,154,true,7
491,0.0426702,190,true,5
492,0.0344306,256,true,4
493,0.0258389,108,true,3
494,0.0257036,1382,true,3
495,0.025665,229,true,3
496,0.0342047,515,true,4
497,0.0511224,93,true,6
498,0.0342391,66,true,4
499,0.0846983,415,true,10
500,0.0256352,163,true,3
501,0.0764149,2326,true,9
502,0.0171928,43,true,2
503,0.0596248,736,true,7
504,0.0341707,745,true,4
505,0.0425798,0,false,5
506,0.0683202,8,true,8
507,0.0764497,103,true,9
508,0.0256105,863,true,3
509,0.0341621,72,true,4
510,0.0172364,326,true,2
511,0.0257145,639,true,3
512,0.0256687,445,true,3
513,0.0510947,210,true,6
514,0.0257484,78,true,3
515,0.0684347,42,true,8
516,0.0427326,163,true,5
517,0.0258427,227,true,3
518,0.0680203,15,true,8
519,0.0512776,91,true,6
520,0.0509787,221,true,6
521,0.068821,1,true,8
522,0.0257219,162,true,3
523,0.0259668,113,true,3
524,0.0437118,215,true,5
525,0.0353124,598,true,4
526,0.0767953,62,true,9
527,0.0426352,315,true,5
528,0.0171629,4008,true,2
529,0.0510253,56,true,6
530,0.0425797,9,true,5
531,0.0171812,1188,true,2
532,0.034366,3491,true,4
533,0.0513793,395,true,6
534,0.0341533,380,true,4
535,0.0594925,236,true,7
536,0.0172265,1132,true,2
537,0.0342078,685,true,4
538,0.0510378,220,true,6
539,0.0510201,145,true,6
540,0.0256641,898,true,3
541,0.0597145,232,true,7
542,0.034123,29,true,4
543,0.0341377,335,true,4
544,0.025643,973,true,3
545,0.0256908,444,true,3
546,0.0257232,30,true,3
547,0.0512052,31,true,6
548,0.0427131,16,true,5
549,0.0256114,110,true,3
550,0.0257604,1546,true,3
551,0.0256761,17,true,3
552,0.0342008,313,true,4
553,0.0341127,375,true,4
554,0.0172336,123,true,2
555,0.0511449,0,false,6
556,0.0597091,36,true,7
557,0.0512261,173,true,6
558,0.0262308,213,true,3
559,0.0344114,404,true,4
560,0.0428786,942,true,5
561,0.0485093,0,false,5
562,0.0186616,31386,true,2
563,0.0280192,280,true,3
564,0.0259914,275,true,3
565,0.0596513,429,true,7
566,0.017239,376,true,2
567,0.0512114,330,true,6
568,0.0346965,83,true,4
569,0.0428297,536,true,5
570,0.0343554,2223,true,4
571,0.0428351,31,true,5
572,0.0171899,124,true,2
573,0.034171,222,true,4
574,0.0595778,587,true,7
575,0.0594917,159,true,7
576,0.0598254,195,true,7
577,0.0679766,501,true,8
578,0.0260268,996,true,3
579,0.0426416,369,true,5
580,0.0519925,111,true,6
581,0.0510557,158,true,6
582,0.0343315,39,true,4
583,0.0427299,206,true,5
584,0.0510605,1184,true,6
585,0.0458105,110,true,5
586,0.0601085,119,true,7
587,0.068205,171,true,8
588,0.0513394,75,true,6
589,0.0429663,485,true,5
590,0.043151,218,true,5
591,0.0345172,56,true,4
592,0.0342987,263,true,4
593,0.0341874,200,true,4
594,0.0598272,273,true,7
595,0.0679903,1456,true,8
596,0.0343735,575,true,4
597,0.042705,999,true,5
598,0.0428175,3,true,5
599,0.0428412,1376,true,5
600,0.0765431,473,true,9
601,0.0172508,88,true,2
602,0.0343097,438,true,4
603,0.0174622,775,true,2
604,0.0680349,87,true,8
605,0.0427472,30,true,5
606,0.0257596,400,true,3
607,0.0172328,4146,true,2
608,0.0427947,225,true,5
609,0.0513536,616,true,6
610,0.0172241,74,true,2
611,0.0427638,1624,true,5
612,0.0172296,1332,true,2
613,0.0428711,917,true,5
614,0.0427071,222,true,5
615,0.0597979,317,true,7
616,0.042794,200,true,5
617,0.0429892,241,true,5
618,0.0770785,99,true,9
619,0.060206,27,true,7
620,0.0349904,884,true,4
621,0.0611791,2615,true,5
622,0.0744302,8,true,8
623,0.0521935,0,false,6
624,0.0525962,421,true,6
625,0.0606161,0,false,7
626,0.0257499,6551,true,3
627,0.0510925,19,true,6
628,0.034253,2018,true,4
629,0.0258288,848,true,3
630,0.0511145,173,true,6
631,0.0599369,403,true,7
632,0.0257045,741,true,3
633,0.051175,223,true,6
634,0.0426324,282,true,5
635,0.0425408,162,true,5
636,0.0595266,12,true,7
637,0.0342701,1521,true,4
638,0.0609971,201,true,7
639,0.0256928,399,true,3
640,0.0342106,198,true,4
641,0.0509543,724,true,6
642,0.0511168,607,true,6
643,0.0256316,2713,true,3
644,0.0511923,65,true,6
645,0.076597,152,true,9
646,0.0597224,422,true,7
647,0.042921,176,true,5
648,0.0425513,0,false,5
649,0.0171945,1500,true,2
650,0.0510716,144,true,6
651,0.0426223,272,true,5
652,0.0850432,0,false,10
653,0.0594381,83,true,7
654,0.0763447,128,true,9
655,0.0342143,559,true,4
656,0.0256473,32,true,3
657,0.059773,2,true,7
658,0.0342209,1994,true,4
659,0.0343109,18,true,4
660,0.0680525,87,true,8
661,0.0594941,123,true,7
662,0.0172118,791,true,2
663,0.0936451,90,true,11
664,0.069043,30,true,8
665,0.0256056,311,true,3
666,0.0512189,518,true,6
667,0.0259171,804,true,3
668,0.0595711,189,true,7
669,0.0774246,113,true,9
670,0.0171588,1282,true,2
671,0.0257027,1297,true,3
672,0.0595066,637,true,7
673,0.0596824,212,true,7
674,0.0341318,1790,true,4
675,0.0171732,7182,true,2
676,0.051164,453,true,6
677,0.0426932,277,true,5
678,0.059743,315,true,7
679,0.0595705,152,true,7
680,0.0172614,686,true,2
681,0.0342103,610,true,4
682,0.0596293,232,true,7
683,0.0230198,195,true,2
684,0.0512485,282,true,6
685,0.0426877,1723,true,5
686,0.0680381,124,true,8
687,0.0256581,581,true,3
688,0.0173372,562,true,2
689,0.0680028,0,false,8
690,0.0767781,131,true,9
691,0.0256994,217,true,3
692,0.0510008,97,true,6
693,0.0263414,103379,true,3
694,0.0847137,0,false,10
695,0.059565,52,true,7
696,0.0426504,485,true,5
697,0.0342438,240,true,4
698,0.0443462,137,true,5
699,0.0595917,355,true,7
700,0.0257094,9,true,3
701,0.0447128,36,true,5
702,0.0172734,22,true,2
703,0.0258048,0,false,3
704,0.059492,0,false,7
705,0.0258025,448,true,3
706,0.0425498,713,true,5
707,0.0343114,371,true,4
708,0.0430564,174,true,5
709,0.0172896,300,true,2
710,0.0172206,436,true,2
711,0.0681754,393,true,8
712,0.0259132,776,true,3
713,0.0429377,311,true,5
714,0.0257097,2488,true,3
715,0.0257868,1167,true,3
716,0.034453,351,true,4
717,0.0172526,494,true,2
718,0.0514342,245,true,6
719,0.0596217,361,true,7
720,0.0513887,0,false,6
721,0.0599377,352,true,7
722,0.0342143,339,true,4
723,0.0267391,1085,true,3
724,0.0343745,224,true,4
725,0.0598277,214,true,7
726,0.0343875,363,true,4
727,0.034312,506,true,4
728,0.0426916,2,true,5
729,0.0510263,2827,true,6
730,0.0427331,223,true,5
731,0.042652,300,true,5
732,0.0257987,322,true,3
733,0.0174408,219,true,2
734,0.0696608,271,true,8
735,0.0429448,24,true,5
736,0.0597213,2405,true,7
737,0.107078,209,true,12
738,0.0432253,465,true,5
739,0.110498,306,true,13
740,0.0174135,63,true,2
741,0.0259352,413,true,3
742,0.025783,391,true,3
743,0.0173014,817,true,2
744,0.060085,435,true,7
745,0.0171795,163,true,2
746,0.025659,1543,true,3
747,0.0843944,169,true,10
748,0.0342003,84,true,4
749,0.0258007,151,true,3
