Problem Number,Time Taken (s),Best Fitness,Stopped By Condition,Last Generation
145,0.0171575,51720,true,2
146,0.0170906,308504,true,2
147,0.0340595,116109,true,4
148,0.0171532,161110,true,2
149,0.0341076,63617,true,4
150,0.0171016,290872,true,2
151,0.0264108,60954,true,3
152,0.0179805,36974,true,2
153,0.0528276,43105,true,6
154,0.0440588,194547,true,5
155,0.0256375,57832,true,3
156,0.0171394,240911,true,2
157,0.0174945,50505,true,2
158,0.051063,10133,true,6
159,0.0510657,214397,true,6
160,0.0170769,714111,true,2
161,0.0255367,209817,true,3
162,0.0341687,267456,true,4
163,0.017307,32141,true,2
164,0.0342798,7629,true,4
165,0.0258507,29214,true,3
166,0.0181012,16888,true,2
167,0.0522547,11630,true,6
168,0.0255665,177526,true,3
169,0.025867,98280,true,3
170,0.0426254,74696,true,5
171,0.0255244,1031,true,3
172,0.042536,219528,true,5
173,0.0170493,104103,true,2
174,0.0341014,1864,true,4
175,0.0511436,42875,true,6
176,0.0424582,181127,true,5
177,0.0171165,6080,true,2
178,0.0171616,137807,true,2
179,0.0511192,91189,true,6
180,0.0171241,560422,true,2
181,0.017182,13469,true,2
182,0.0171334,754069,true,2
183,0.0510847,648,true,6
184,0.050814,57652,true,6
185,0.0170565,79030,true,2
186,0.0171037,31593,true,2
187,0.0170447,512051,true,2
188,0.0340351,25521,true,4
189,0.0255578,482612,true,3
190,0.0339784,255167,true,4
191,0.0255176,35586,true,3
192,0.0342585,30315,true,4
193,0.017112,93212,true,2
194,0.0340163,66616,true,4
195,0.0255947,405122,true,3
196,0.0510168,45681,true,6
197,0.0256462,190308,true,3
198,0.0343238,75452,true,4
199,0.0170463,560119,true,2
200,0.0171076,17875,true,2
201,0.0254745,53285,true,3
202,0.0171775,677183,true,2
203,0.0171208,14023,true,2
204,0.0339978,3239,true,4
205,0.0171503,212312,true,2
206,0.0255252,86240,true,3
207,0.0340267,81150,true,4
208,0.0340929,44655,true,4
209,0.025554,302208,true,3
210,0.03411,55164,true,4
211,0.0170866,120896,true,2
212,0.0425997,78115,true,5
213,0.0255481,30848,true,3
214,0.0171564,389713,true,2
215,0.0257838,126223,true,3
216,0.0339636,49514,true,4
217,0.0170599,13327,true,2
218,0.0171977,530814,true,2
219,0.0507886,49276,true,6
220,0.0509671,32944,true,6
221,0.0171025,111982,true,2
222,0.0256049,11005,true,3
223,0.0256058,120602,true,3
224,0.0425781,43624,true,5
225,0.0340636,216380,true,4
226,0.0511206,324458,true,6
227,0.0511744,129418,true,6
228,0.0679599,45466,true,8
229,0.0261896,111843,true,3
230,0.0736538,28965,true,5
231,0.0937412,77644,true,9
232,0.0427291,138220,true,5
233,0.017135,250285,true,2
234,0.0258286,152876,true,3
235,0.0340869,13765,true,4
236,0.0256889,18073,true,3
237,0.0512029,63510,true,6
238,0.0427158,153071,true,5
239,0.0166227,526857,true,2
240,0.0166821,680260,true,2
241,0.0247958,11658,true,3
242,0.0330335,352830,true,4
243,0.0165965,222856,true,2
244,0.0331494,146820,true,4
245,0.0412763,108138,true,5
246,0.0248705,273327,true,3
247,0.0250238,207840,true,3
248,0.0166553,176318,true,2
249,0.0331065,121902,true,4
250,0.0248906,46202,true,3
251,0.0251013,65902,true,3
252,0.0333709,44211,true,4
253,0.0412621,17653,true,5
254,0.0250043,7942,true,3
255,0.0494142,236594,true,6
256,0.0165675,8947,true,2
257,0.0247755,201121,true,3
258,0.0577274,174353,true,7
259,0.0331441,21627,true,4
260,0.0329239,112283,true,4
261,0.0165684,430137,true,2
262,0.0576834,68429,true,7
263,0.0494418,185443,true,6
264,0.0167377,66704,true,2
265,0.0250527,3690,true,3
266,0.0165952,315770,true,2
267,0.0338535,43561,true,4
268,0.0180307,66788,true,2
269,0.0181919,271956,true,2
270,0.0525283,10401,true,6
271,0.0166942,266307,true,2
272,0.0497949,64451,true,6
273,0.0250147,235667,true,3
274,0.0413663,67134,true,5
275,0.0248886,183567,true,3
276,0.0167,88444,true,2
277,0.0166886,333989,true,2
278,0.0249695,36881,true,3
279,0.0167692,20182,true,2
280,0.0249648,223232,true,3
281,0.024957,170056,true,3
282,0.0330445,79618,true,4
283,0.0576683,15165,true,7
284,0.0166278,65551,true,2
285,0.0331344,67935,true,4
286,0.0166843,59755,true,2
287,0.0495014,23162,true,6
288,0.0165873,76148,true,2
289,0.0249524,64005,true,3
290,0.02483,156208,true,3
291,0.0413422,11256,true,5
292,0.0166325,13723,true,2
293,0.0166813,83233,true,2
294,0.0421707,7971,true,5
295,0.0251267,53471,true,3
296,0.0250291,15179,true,3
297,0.016689,24199,true,2
298,0.0251078,99067,true,3
299,0.0331825,223619,true,4
300,0.0248419,29934,true,3
301,0.0577371,1058,true,7
302,0.0166764,515879,true,2
303,0.0249035,224001,true,3
304,0.0248597,193800,true,3
305,0.0248724,230008,true,3
306,0.0248265,162943,true,3
307,0.0413972,5463,true,5
308,0.0248622,91946,true,3
309,0.033086,17743,true,4
310,0.0662274,45103,true,8
311,0.0166162,327627,true,2
312,0.0248176,23610,true,3
313,0.0167297,238605,true,2
314,0.0331857,36763,true,4
315,0.016609,109243,true,2
316,0.0413762,109914,true,5
317,0.0165585,81800,true,2
318,0.041283,16847,true,5
319,0.033049,78278,true,4
320,0.016631,13534,true,2
321,0.0412835,51068,true,5
322,0.0494833,84373,true,6
323,0.0166339,549758,true,2
324,0.0495468,78221,true,6
325,0.0166165,130342,true,2
326,0.0166598,36801,true,2
327,0.0249926,730574,true,3
328,0.0742796,178822,true,9
329,0.0166375,46288,true,2
330,0.0254575,184735,true,3
331,0.0166564,94855,true,2
332,0.0166918,136416,true,2
333,0.0166503,76904,true,2
334,0.0249169,35077,true,3
335,0.0166677,134882,true,2
336,0.0248693,430992,true,3
337,0.0412527,19646,true,5
338,0.0331537,19743,true,4
339,0.0166027,60746,true,2
340,0.041696,257772,true,5
341,0.0167154,311311,true,2
342,0.0578293,39353,true,7
343,0.0331479,83482,true,4
344,0.049507,99521,true,6
345,0.0331435,13090,true,4
346,0.0413438,20103,true,5
347,0.0578572,22472,true,7
348,0.0659478,3380,true,8
349,0.0165941,179973,true,2
350,0.0166779,190429,true,2
351,0.0250003,218957,true,3
352,0.0166432,267366,true,2
353,0.01664,37758,true,2
354,0.0167637,105607,true,2
355,0.0495435,6378,true,6
356,0.0497783,1003,true,6
357,0.0491149,190405,true,5
358,0.0166247,117426,true,2
359,0.0494618,59752,true,6
360,0.0249579,539,true,3
361,0.0406595,93620,true,5
362,0.0245409,55808,true,3
363,0.0328086,49916,true,4
364,0.0247558,199282,true,3
365,0.0493984,16818,true,6
366,0.0165221,76460,true,2
367,0.0575557,117072,true,7
368,0.0249154,67751,true,3
369,0.0573652,255745,true,7
370,0.0164641,203818,true,2
371,0.0248043,48467,true,3
372,0.0249013,153348,true,3
373,0.0247463,106020,true,3
374,0.0441992,27750,true,5
375,0.0266631,36345,true,3
376,0.048901,137817,true,6
377,0.0328408,44543,true,4
378,0.0248468,688413,true,3
379,0.0250807,181761,true,3
380,0.016798,44060,true,2
381,0.0412567,372034,true,5
382,0.0348062,62627,true,4
383,0.0368617,21251,true,4
384,0.0576608,62714,true,6
385,0.0180216,261279,true,2
386,0.0176882,441539,true,2
387,0.017163,460120,true,2
388,0.0172074,382887,true,2
389,0.0503772,22296,true,6
390,0.018531,527672,true,2
391,0.0260829,69503,true,3
392,0.0172782,57651,true,2
393,0.0173505,137516,true,2
394,0.0172925,193586,true,2
395,0.0258176,86936,true,3
396,0.0172779,84837,true,2
397,0.0342769,69080,true,4
398,0.0170778,43175,true,2
399,0.034385,18397,true,4
400,0.0171062,50153,true,2
401,0.0256711,11970,true,3
402,0.0171493,70712,true,2
403,0.0264809,128084,true,3
404,0.0173208,155931,true,2
405,0.0410215,116828,true,5
406,0.0501118,59411,true,6
407,0.0333602,285917,true,4
408,0.0249796,26389,true,3
409,0.0500384,38431,true,6
410,0.041848,92811,true,5
411,0.0250173,140464,true,3
412,0.0280625,519951,true,3
413,0.0662548,44304,true,8
414,0.0166601,159099,true,2
415,0.057863,49513,true,7
416,0.0166377,223079,true,2
417,0.0166924,221282,true,2
418,0.04321,6144,true,5
419,0.0254135,108100,true,3
420,0.0168794,118332,true,2
421,0.0332612,30568,true,4
422,0.0169196,230663,true,2
423,0.0168398,398677,true,2
424,0.049967,108821,true,6
425,0.049842,59130,true,6
426,0.0498947,33384,true,6
427,0.0497576,8853,true,6
428,0.0250564,67244,true,3
429,0.0249137,66467,true,3
430,0.016945,82201,true,2
431,0.0415734,55161,true,5
432,0.0249602,47229,true,3
433,0.0414458,10210,true,5
434,0.0248464,110011,true,3
435,0.0497344,12308,true,6
436,0.0331015,7559,true,4
437,0.0414763,192747,true,5
438,0.0249964,43760,true,3
439,0.0333989,3079,true,4
440,0.0250228,64813,true,3
441,0.0250378,308339,true,3
442,0.0169231,69608,true,2
443,0.0250594,50148,true,3
444,0.03317,55384,true,4
445,0.0331088,123755,true,4
446,0.0167135,91359,true,2
447,0.0249386,276308,true,3
448,0.0249025,88658,true,3
449,0.0332866,19336,true,4
450,0.0351554,13388,true,4
451,0.0186963,81805,true,2
452,0.0269384,33702,true,3
453,0.025617,158624,true,3
454,0.0427319,33646,true,5
455,0.0173261,125305,true,2
456,0.0163972,219806,true,2
457,0.0334301,11588,true,4
458,0.02529,119226,true,3
459,0.0586477,96494,true,7
460,0.0167612,60450,true,2
461,0.0168552,45936,true,2
462,0.041743,31835,true,5
463,0.041623,70730,true,5
464,0.0251525,55340,true,3
465,0.0168322,502066,true,2
466,0.0335063,35149,true,4
467,0.025033,15561,true,3
468,0.0250928,186033,true,3
469,0.0335151,44540,true,4
470,0.0251283,105331,true,3
471,0.0342573,176103,true,4
472,0.0665925,31221,true,8
473,0.0416614,60947,true,5
474,0.0251164,175010,true,3
475,0.0251265,78598,true,3
476,0.0167085,89118,true,2
477,0.0746155,16221,true,9
478,0.0251146,39816,true,3
479,0.0499918,102920,true,6
480,0.016773,25596,true,2
481,0.0252223,125168,true,3
482,0.0333799,144036,true,4
483,0.0333144,411730,true,4
484,0.0167123,153345,true,2
485,0.0253084,147855,true,3
486,0.0415228,11139,true,5
487,0.0333471,11251,true,4
488,0.0166615,348681,true,2
489,0.0333485,14980,true,4
490,0.0332428,121647,true,4
491,0.0331327,234797,true,4
492,0.0414802,71890,true,5
493,0.0251089,42279,true,3
494,0.0169438,78969,true,2
495,0.0167249,11433,true,2
496,0.0250871,5710,true,3
497,0.0167605,8770,true,2
498,0.016837,137665,true,2
499,0.0418063,2220,true,5
500,0.0332539,91023,true,4
501,0.0827733,31972,true,10
502,0.0332874,117235,true,4
503,0.0251748,23978,true,3
504,0.025452,213174,true,3
505,0.0170143,222632,true,2
506,0.0169947,96518,true,2
507,0.0416074,29006,true,5
508,0.0168885,167915,true,2
509,0.0251359,11649,true,3
510,0.0418072,121698,true,5
511,0.02516,34156,true,3
512,0.0417055,75834,true,5
513,0.0334004,6441,true,4
514,0.0333832,297719,true,4
515,0.033549,34050,true,4
516,0.0263157,12032,true,3
517,0.0171056,14052,true,2
518,0.0250603,99657,true,3
519,0.0417766,169509,true,5
520,0.041792,123366,true,5
521,0.0336275,52187,true,4
522,0.025178,11691,true,3
523,0.0168851,94821,true,2
524,0.0498548,23599,true,6
525,0.0338326,196924,true,4
526,0.0262946,125816,true,3
527,0.0172065,761515,true,2
528,0.025311,32966,true,3
529,0.0169324,189228,true,2
530,0.025031,41163,true,3
531,0.0250437,66211,true,3
532,0.0499308,169598,true,6
533,0.0250672,22169,true,3
534,0.0166819,166835,true,2
535,0.0249634,285033,true,3
536,0.0250647,459362,true,3
537,0.0250028,21746,true,3
538,0.0168083,40030,true,2
539,0.0333985,335071,true,4
540,0.0167924,584467,true,2
541,0.0334212,140316,true,4
542,0.0167171,582212,true,2
543,0.0166874,39741,true,2
544,0.0248947,29773,true,3
545,0.016832,164037,true,2
546,0.0249691,107611,true,3
547,0.01674,13442,true,2
548,0.0167236,300559,true,2
549,0.0662334,149551,true,8
550,0.0166839,42816,true,2
551,0.0251034,532011,true,3
552,0.0582921,3467,true,7
553,0.0249375,161694,true,3
554,0.0168135,201614,true,2
555,0.0506995,88551,true,6
556,0.01685,389794,true,2
557,0.0335128,43003,true,4
558,0.033481,289081,true,4
559,0.042029,207338,true,5
560,0.0167352,790,true,2
561,0.0416238,86044,true,5
562,0.0167385,42228,true,2
563,0.0250955,172085,true,3
564,0.0334057,2147,true,4
565,0.0167552,116401,true,2
566,0.0168585,1116681,true,2
567,0.0417249,64368,true,5
568,0.0334557,191167,true,4
569,0.0334303,153217,true,4
570,0.0168439,217672,true,2
571,0.0251688,617841,true,3
572,0.0168143,63838,true,2
573,0.0335157,381833,true,4
574,0.0419096,116314,true,5
575,0.0250948,57261,true,3
576,0.0169294,36275,true,2
577,0.0335414,157954,true,4
578,0.0504684,8450,true,6
579,0.0254487,21071,true,3
580,0.0582029,11676,true,7
581,0.0169623,5830,true,2
582,0.0251492,29092,true,3
583,0.0334414,90926,true,4
584,0.0254548,123793,true,3
585,0.0168351,83377,true,2
586,0.0167997,185512,true,2
587,0.0168468,71342,true,2
588,0.033467,140886,true,4
589,0.0334983,2799,true,4
590,0.0251281,86330,true,3
591,0.03359,149836,true,4
592,0.0251047,175959,true,3
593,0.0168247,183761,true,2
594,0.0251362,124641,true,3
595,0.0252954,140780,true,3
596,0.0252165,541645,true,3
597,0.0168352,137011,true,2
598,0.016799,116892,true,2
599,0.0170227,182394,true,2
600,0.0169598,392209,true,2
601,0.0335379,283357,true,4
602,0.0251245,19583,true,3
603,0.016883,76865,true,2
604,0.0252165,347136,true,3
605,0.0167685,143510,true,2
606,0.0168681,251823,true,2
607,0.0252297,305527,true,3
608,0.0251346,351304,true,3
609,0.0418737,124088,true,5
610,0.0249889,153521,true,3
611,0.0250644,224943,true,3
612,0.0167766,261513,true,2
613,0.0499662,40473,true,6
614,0.0168745,2889,true,2
615,0.0168772,160459,true,2
616,0.0167466,218090,true,2
617,0.0582825,119389,true,7
618,0.0332841,6739,true,4
619,0.0250513,32316,true,3
620,0.0416605,108137,true,5
621,0.0250616,571207,true,3
622,0.0252036,131593,true,3
623,0.01696,34023,true,2
624,0.016725,188230,true,2
625,0.0415101,85665,true,5
626,0.0332621,70465,true,4
627,0.024948,87516,true,3
628,0.0332418,424495,true,4
629,0.016683,380191,true,2
630,0.0169796,29597,true,2
631,0.025354,102976,true,3
632,0.0587364,81338,true,7
633,0.0168547,100313,true,2
634,0.0252101,135739,true,3
635,0.0421019,203531,true,5
636,0.0168992,6186,true,2
637,0.0170375,295909,true,2
638,0.0336068,11511,true,4
639,0.0335505,29081,true,4
640,0.0251932,248487,true,3
641,0.050203,60625,true,6
642,0.0252708,171884,true,3
643,0.0252617,256917,true,3
644,0.0333975,36713,true,4
645,0.0253717,87691,true,3
646,0.0250728,15080,true,3
647,0.0168969,146431,true,2
648,0.0169212,171578,true,2
649,0.033513,3014,true,4
650,0.0252275,174259,true,3
651,0.0252506,292286,true,3
652,0.025155,210732,true,3
653,0.0417843,135142,true,5
654,0.0419527,28301,true,5
655,0.0251264,7300,true,3
656,0.0168856,55408,true,2
657,0.0251712,128407,true,3
658,0.025459,162795,true,3
659,0.0503045,17737,true,6
660,0.0169985,89990,true,2
661,0.0168205,107457,true,2
662,0.0334961,188991,true,4
663,0.0167318,325764,true,2
664,0.058266,10185,true,7
665,0.0167283,79054,true,2
666,0.0169841,236049,true,2
667,0.0166943,209900,true,2
668,0.0341113,33409,true,4
669,0.0160802,199409,true,2
670,0.0247953,98089,true,3
671,0.0416132,59893,true,5
672,0.0167196,476078,true,2
673,0.016702,55221,true,2
674,0.0166807,21561,true,2
675,0.0249745,78469,true,3
676,0.0166597,4022,true,2
677,0.057916,93811,true,7
678,0.0167336,226650,true,2
679,0.0253813,72262,true,3
680,0.016929,123058,true,2
681,0.0251897,326943,true,3
682,0.0168096,69295,true,2
683,0.0165911,34260,true,2
684,0.0333547,17449,true,4
685,0.0336207,172211,true,4
686,0.0168237,13328,true,2
687,0.0253462,75039,true,3
688,0.0169975,31138,true,2
689,0.0418522,76690,true,5
690,0.033516,17087,true,4
691,0.0251989,89468,true,3
692,0.0417841,129239,true,5
693,0.0252572,28578,true,3
694,0.0419013,82538,true,5
695,0.0251488,12032,true,3
696,0.025297,159924,true,3
697,0.0336012,40822,true,4
698,0.0336356,43937,true,4
699,0.0337553,18496,true,4
700,0.0336664,39878,true,4
701,0.0417429,42888,true,5
702,0.0251634,22412,true,3
703,0.0169709,103625,true,2
704,0.0419952,91034,true,5
705,0.0169352,323046,true,2
706,0.0253091,15212,true,3
707,0.0503438,73697,true,6
708,0.0251742,370484,true,3
709,0.0168748,154961,true,2
710,0.0168382,404856,true,2
711,0.025309,297037,true,3
712,0.0168689,752683,true,2
713,0.0335263,155314,true,4
714,0.0584217,54333,true,7
715,0.033493,35312,true,4
716,0.0335379,129760,true,4
717,0.0168307,162571,true,2
718,0.041843,17161,true,5
719,0.0338907,63795,true,4
720,0.0169961,270422,true,2
721,0.0169324,8742,true,2
722,0.033654,126595,true,4
723,0.0169652,121262,true,2
724,0.0336007,64452,true,4
725,0.0516882,56672,true,6
726,0.0177393,7994,true,2
727,0.0602863,61451,true,7
728,0.0172469,191992,true,2
729,0.0343284,302108,true,4
730,0.0342129,94230,true,4
731,0.051277,258631,true,6
732,0.034117,186848,true,4
733,0.0256902,63167,true,3
734,0.03417,301202,true,4
735,0.0171637,96798,true,2
736,0.0594015,148761,true,7
737,0.0428895,121063,true,5
738,0.0172378,64333,true,2
739,0.0347099,208349,true,4
