Problem Number,Time Taken (s),Best Fitness,Stopped By Condition,Last Generation
162,0.0257528,75,true,3
163,0.0679891,117,true,8
164,0.0174645,198,true,2
165,0.0173434,30,true,2
166,0.0256871,0,false,3
167,0.0427942,95,true,5
168,0.0427121,17,true,5
169,0.042586,1,true,5
170,0.0171745,6,true,2
171,0.0511929,149,true,6
172,0.0172708,99,true,2
173,0.0257339,0,false,3
174,0.0770213,5,true,9
175,0.0594737,11,true,7
176,0.0433682,14,true,5
177,0.0431212,27,true,5
178,0.0257824,8,true,3
179,0.0257877,56,true,3
180,0.0342983,56,true,4
181,0.0520405,47,true,6
182,0.059523,0,false,7
183,0.0258433,79,true,3
184,0.017302,169,true,2
185,0.0513048,15,true,6
186,0.0595951,25,true,7
187,0.0509941,0,false,6
188,0.0596324,4,true,7
189,0.0427114,6,true,5
190,0.0433365,18,true,5
191,0.0258914,11,true,3
192,0.0595925,0,false,7
193,0.0679498,103,true,8
194,0.0510623,83,true,6
195,0.0171965,201,true,2
196,0.0594755,26,true,7
197,0.0171292,9873,true,2
198,0.0426614,64,true,5
199,0.0256817,992,true,3
200,0.0764662,13,true,9
201,0.0429583,164,true,5
202,0.076384,16,true,9
203,0.0178424,43,true,2
204,0.0486754,57,true,5
205,0.0256362,123,true,3
206,0.0256567,51,true,3
207,0.0258803,79,true,3
208,0.059577,21,true,7
209,0.0171965,159,true,2
210,0.0519791,21,true,6
211,0.0256265,5,true,3
212,0.0427928,119,true,5
213,0.0173451,11,true,2
214,0.0512116,95,true,6
215,0.0594603,34,true,7
216,0.0259055,0,false,3
217,0.0595117,32,true,7
218,0.0345327,90,true,4
219,0.0343048,11,true,4
220,0.0594508,379,true,7
221,0.0341905,12,true,4
222,0.0431277,23,true,5
223,0.077093,0,false,9
224,0.0427629,40,true,5
225,0.0687041,8,true,8
226,0.0178029,366,true,2
227,0.0174465,104,true,2
228,0.0764696,24,true,9
229,0.0342041,4,true,4
230,0.059319,112,true,7
231,0.0342755,17,true,4
232,0.0478394,8,true,5
233,0.0779855,5,true,8
234,0.0687061,19,true,8
235,0.052539,21,true,5
236,0.0261142,11,true,3
237,0.018314,91,true,2
238,0.132857,11,true,6
239,0.0599372,1076,true,4
240,0.139161,6,true,9
241,0.101184,0,false,7
242,0.0371191,153,true,4
243,0.125992,33,true,11
244,0.0283384,109,true,3
245,0.046932,7,true,4
246,0.0357887,27,true,4
247,0.0533425,17,true,6
248,0.0176873,1,true,2
249,0.0429263,10,true,5
250,0.0342452,61,true,4
251,0.0430407,10,true,5
252,0.0513603,26,true,6
253,0.0597407,29,true,7
254,0.0513047,44,true,6
255,0.017227,14,true,2
256,0.0258246,298,true,3
257,0.0375532,66,true,4
258,0.0518136,48,true,6
259,0.0257422,25,true,3
260,0.0426128,398,true,5
261,0.01721,154,true,2
262,0.0679949,0,false,8
263,0.0171835,15,true,2
264,0.0447586,73,true,5
265,0.0261923,96,true,3
266,0.0174551,176,true,2
267,0.0608689,11,true,7
268,0.0258474,58,true,3
269,0.0599128,25,true,7
270,0.0427144,5,true,5
271,0.0344708,36,true,4
272,0.0350026,58,true,4
273,0.0426018,11,true,5
274,0.0172711,97,true,2
275,0.042878,224,true,5
276,0.0171928,154,true,2
277,0.0342065,70,true,4
278,0.0682541,84,true,8
279,0.0257652,65,true,3
280,0.0515105,1150,true,6
281,0.0344543,6,true,4
282,0.0945572,10,true,11
283,0.0256348,7,true,3
284,0.0509882,22,true,6
285,0.0172156,480,true,2
286,0.0258884,4,true,3
287,0.0595498,4,true,7
288,0.034273,16,true,4
289,0.0595204,41,true,7
290,0.0596368,0,false,7
291,0.0856215,19,true,10
292,0.0426512,58,true,5
293,0.0594634,6,true,7
294,0.0426878,20,true,5
295,0.0426068,37,true,5
296,0.017166,138,true,2
297,0.0679603,335,true,8
298,0.0601569,8,true,7
299,0.0171723,152,true,2
300,0.0352669,9,true,4
301,0.0424746,54,true,5
302,0.059818,277,true,7
303,0.0479817,39,true,5
304,0.0511778,67,true,6
305,0.0425424,16,true,5
306,0.051101,4,true,6
307,0.0763111,22,true,9
308,0.0512237,12,true,6
309,0.0345848,104,true,4
310,0.0171782,148,true,2
311,0.0426756,17,true,5
312,0.0172135,544,true,2
313,0.0342708,6,true,4
314,0.0342314,34,true,4
315,0.0171594,100,true,2
316,0.0426661,5,true,5
317,0.0424859,3,true,5
318,0.0511542,0,false,6
319,0.0256652,83,true,3
320,0.0594488,18,true,7
321,0.0341321,486,true,4
322,0.0344201,60,true,4
323,0.0428107,6,true,5
324,0.034043,0,false,4
325,0.0257484,18,true,3
326,0.0666754,7,true,7
327,0.0587525,50,true,5
328,0.0610951,20,true,7
329,0.0535382,89,true,6
330,0.0511157,5,true,6
331,0.047239,24,true,5
332,0.0429535,156,true,5
333,0.0426269,15,true,5
334,0.0256599,13,true,3
335,0.0513426,41,true,6
336,0.0680092,30,true,8
337,0.0256767,31,true,3
338,0.034163,59,true,4
339,0.0256747,37,true,3
340,0.0594852,14,true,7
341,0.0359141,34,true,4
342,0.0182979,89,true,2
343,0.0368456,48,true,4
344,0.0446279,4,true,5
345,0.0681247,56,true,8
346,0.0256524,19,true,3
347,0.0342953,97,true,4
348,0.051084,29,true,6
349,0.0172096,35,true,2
350,0.042604,19,true,5
351,0.0342492,3,true,4
352,0.0255529,77,true,3
353,0.0171575,35,true,2
354,0.0171992,22,true,2
355,0.034285,49,true,4
356,0.0344692,93,true,4
357,0.0598371,73,true,7
358,0.0425843,64,true,5
359,0.0350517,17,true,4
360,0.0342367,56,true,4
361,0.0596892,288,true,7
362,0.0341557,26,true,4
363,0.0680303,19,true,8
364,0.0342458,25,true,4
365,0.0341956,20,true,4
366,0.05118,120,true,6
367,0.0173273,11,true,2
368,0.0430727,76,true,5
369,0.0341738,104,true,4
370,0.0597505,55,true,7
371,0.0433794,90,true,5
372,0.0343485,6,true,4
373,0.0256776,174,true,3
374,0.0427126,88,true,5
375,0.0595249,76,true,7
376,0.0427465,81,true,5
377,0.0343357,27,true,4
378,0.0596983,21,true,7
379,0.01716,407,true,2
380,0.0258088,42,true,3
381,0.0601104,10,true,7
382,0.0514222,10,true,6
383,0.0679205,138,true,8
384,0.01712,40,true,2
385,0.0347048,153,true,4
386,0.0341721,66,true,4
387,0.0680311,1,true,8
388,0.0258745,10,true,3
389,0.025858,10,true,3
390,0.017202,152,true,2
391,0.085303,38,true,10
392,0.0171505,35,true,2
393,0.0256462,73,true,3
394,0.0512783,25,true,6
395,0.034242,13,true,4
396,0.059643,42,true,7
397,0.0341529,12,true,4
398,0.0171556,319,true,2
399,0.0427113,52,true,5
400,0.0257105,15,true,3
401,0.0345763,16,true,4
402,0.0172654,101,true,2
403,0.0342818,5,true,4
404,0.0342061,20,true,4
405,0.0257166,79,true,3
406,0.059485,5,true,7
407,0.0427527,212,true,5
408,0.0341827,163,true,4
409,0.0532598,2,true,6
410,0.058964,12,true,6
411,0.046126,44,true,5
412,0.0277705,1038,true,3
413,0.0581317,301,true,6
414,0.0630067,62,true,7
415,0.0182579,498,true,2
416,0.027449,29,true,3
417,0.0617936,64,true,7
418,0.0446739,0,false,5
419,0.0449398,26,true,5
420,0.0701602,0,false,8
421,0.0437301,1,true,5
422,0.043298,60,true,5
423,0.0343439,0,false,4
424,0.0512992,1,true,6
425,0.0510668,30,true,6
426,0.017286,407,true,2
427,0.0511474,8,true,6
428,0.0763092,15,true,9
429,0.0596524,613,true,7
430,0.0427232,113,true,5
431,0.0345087,34,true,4
432,0.0599047,103,true,7
433,0.0514986,34,true,6
434,0.0342215,27,true,4
435,0.034207,1848,true,4
436,0.0342525,40,true,4
437,0.0341557,53,true,4
438,0.042775,16,true,5
439,0.0763705,6,true,9
440,0.0341985,67,true,4
441,0.0515192,27,true,6
442,0.0511838,175,true,6
443,0.0428034,40,true,5
444,0.0598347,104,true,7
445,0.0511477,86,true,5
446,0.0511851,20,true,6
447,0.042815,5,true,5
448,0.0595017,7,true,7
449,0.0764595,5,true,9
450,0.0595692,34,true,7
451,0.0428025,3,true,5
452,0.0595317,11,true,7
453,0.051296,16,true,6
454,0.0428279,31,true,5
455,0.0342024,220,true,4
456,0.0343429,4,true,4
457,0.0465739,45,true,5
458,0.0172071,18,true,2
459,0.0683577,9,true,8
460,0.0848484,19,true,10
461,0.0428253,25,true,5
462,0.034327,12,true,4
463,0.0341302,0,false,4
464,0.0257143,47,true,3
465,0.00873171,0,false,1
466,0.0171542,133,true,2
467,0.0172443,81,true,2
468,0.0341391,57,true,4
469,0.0679268,27,true,8
470,0.0171406,52,true,2
471,0.0431156,0,false,5
472,0.060024,0,false,7
473,0.0514935,14,true,6
474,0.0763389,49,true,9
475,0.0512234,35,true,6
476,0.0257938,46,true,3
477,0.0682392,58,true,8
478,0.0596379,14,true,7
479,0.0342074,57,true,4
480,0.0170929,42,true,2
481,0.0257779,0,false,3
482,0.0345312,40,true,4
483,0.0679455,8,true,8
484,0.068269,139,true,8
485,0.0509699,109,true,6
486,0.0682876,24,true,8
487,0.0681479,13,true,8
488,0.0517648,67,true,6
489,0.0427226,7,true,5
490,0.0348187,27,true,4
491,0.0682308,0,false,8
492,0.0341463,23,true,4
493,0.00870233,0,false,1
494,0.0428208,9,true,5
495,0.0171944,1615,true,2
496,0.0342579,23,true,4
497,0.0176238,12,true,2
498,0.0512506,136,true,6
499,0.0425797,93,true,5
500,0.0257748,107,true,3
501,0.067822,8,true,8
502,0.042748,10,true,5
503,0.0341052,18,true,4
504,0.0171327,303,true,2
505,0.0511708,0,false,6
506,0.0342965,5,true,4
507,0.0595571,2,true,7
508,0.0341794,41,true,4
509,0.0426921,77,true,5
510,0.0340842,18,true,4
511,0.0599349,4,true,7
512,0.0714287,3,true,8
513,0.0601537,6,true,7
514,0.0344251,37,true,4
515,0.042762,8,true,5
516,0.0599876,32,true,7
517,0.0511413,67,true,6
518,0.0428741,18,true,5
519,0.0172321,215,true,2
520,0.0173232,93,true,2
521,0.0512348,36,true,6
522,0.0852359,10,true,10
523,0.0598673,15,true,7
524,0.0853596,8,true,10
525,0.076742,5,true,9
526,0.0172086,12,true,2
527,0.0681859,15,true,8
528,0.0172066,14,true,2
529,0.042633,46,true,5
530,0.0681888,28,true,8
531,0.0171948,40,true,2
532,0.0352031,189,true,4
533,0.0343445,55,true,4
534,0.0257395,30,true,3
535,0.0425664,64,true,5
536,0.0681441,27,true,8
537,0.059457,12,true,7
538,0.0257702,5,true,3
539,0.0775458,11,true,9
540,0.0679233,191,true,8
541,0.0343352,21,true,4
542,0.0427502,111,true,5
543,0.0342559,65,true,4
544,0.0600087,53,true,7
545,0.0342174,42,true,4
546,0.0684437,37,true,8
547,0.0341978,22,true,4
548,0.0424735,29,true,5
549,0.0516768,54,true,6
550,0.059639,8,true,7
551,0.0427944,9,true,5
552,0.0515397,45,true,6
553,0.0766618,22,true,9
554,0.0426512,79,true,5
555,0.0427849,4,true,5
556,0.0425467,162,true,5
557,0.051084,177,true,6
558,0.0310003,92,true,3
559,0.0681822,41,true,8
560,0.0171759,125,true,2
561,0.0258456,83,true,3
562,0.0514463,116,true,6
563,0.0258193,126,true,3
564,0.0172932,11,true,2
565,0.0342325,63,true,4
566,0.0510799,11,true,6
567,0.0341466,40,true,4
568,0.0598822,11,true,7
569,0.0425703,94,true,5
570,0.0510593,34,true,6
571,0.017222,7,true,2
572,0.0680961,39,true,8
573,0.0171725,15,true,2
574,0.0851481,0,false,10
575,0.0342159,36,true,4
576,0.0256475,220,true,3
577,0.0345783,80,true,4
578,0.0342392,8,true,4
579,0.052976,95,true,6
580,0.025676,160,true,3
581,0.0257604,11,true,3
582,0.042653,5,true,5
583,0.034201,20,true,4
584,0.0258295,112,true,3
585,0.0257271,344,true,3
586,0.0257273,38,true,3
587,0.0344578,99,true,4
588,0.0256807,44,true,3
589,0.093241,13,true,11
590,0.034133,121,true,4
591,0.042536,17,true,5
592,0.0341754,76,true,4
593,0.0678498,6,true,8
594,0.0426127,82,true,5
595,0.0511569,12,true,6
596,0.0341351,55,true,4
597,0.0849416,11,true,10
598,0.0427147,5,true,5
599,0.0172898,30,true,2
600,0.0597322,17,true,7
601,0.0341758,222,true,4
602,0.0256182,27,true,3
603,0.0762081,5,true,9
604,0.10206,5,true,12
605,0.0171927,66,true,2
606,0.0428261,42,true,5
607,0.0511172,4,true,6
608,0.0343552,7,true,4
609,0.0341254,36,true,4
610,0.0344552,35,true,4
611,0.0775851,2,true,9
612,0.0716487,16,true,8
613,0.0256628,71,true,3
614,0.0514506,0,false,6
615,0.0259611,39,true,3
616,0.0428776,65,true,5
617,0.0427118,69,true,5
618,0.0511882,8,true,6
619,0.0256813,15,true,3
620,0.0596283,34,true,7
621,0.043078,7,true,5
622,0.0256622,9,true,3
623,0.0515003,29,true,6
624,0.0341413,24,true,4
625,0.0600753,31,true,7
626,0.0171946,5578,true,2
627,0.0596301,17,true,7
628,0.0510385,6,true,6
629,0.0256836,13,true,3
630,0.0679428,15,true,8
631,0.026218,0,false,3
632,0.0342292,6,true,4
633,0.0256729,86,true,3
634,0.0259323,1551,true,3
635,0.0257324,22,true,3
636,0.0594778,128,true,7
637,0.0343533,80,true,4
638,0.0342548,63,true,4
639,0.0256955,5,true,3
640,0.0172213,13,true,2
641,0.0596955,131,true,7
642,0.0355412,17,true,4
643,0.0172458,8,true,2
644,0.0431354,0,false,5
645,0.0256869,303,true,3
646,0.02709,79,true,3
647,0.0512044,11,true,6
648,0.034197,21,true,4
649,0.0681435,4,true,8
650,0.0595372,67,true,7
651,0.0257163,1362,true,3
652,0.0257319,196,true,3
653,0.0342533,6,true,4
654,0.0766875,25,true,9
655,0.034193,21,true,4
656,0.0678253,54,true,8
657,0.0171555,82,true,2
658,0.059499,0,false,7
659,0.034257,17,true,4
660,0.0427265,15,true,5
661,0.0594072,40,true,7
662,0.0347977,30,true,4
663,0.0342496,30,true,4
664,0.0342327,153,true,4
665,0.0430893,235,true,5
666,0.0426154,17,true,5
667,0.0630205,19,true,7
668,0.017437,1,true,2
669,0.0259603,28624,true,3
670,0.025662,1185,true,3
671,0.0426519,19,true,5
672,0.0607139,36,true,7
673,0.0512353,91,true,6
674,0.051012,229,true,6
675,0.0678597,19,true,8
676,0.0428841,16,true,5
677,0.076636,18,true,9
678,0.034322,13,true,4
679,0.051056,0,false,6
680,0.0427914,24,true,5
681,0.0426782,13,true,5
682,0.0594932,44,true,7
683,0.0511464,3,true,6
684,0.0427226,96,true,5
685,0.0340567,135,true,4
686,0.0341419,72,true,4
687,0.0596377,72,true,7
688,0.0341043,14,true,4
689,0.0525368,10,true,6
690,0.0426025,159,true,5
691,0.0430965,1,true,5
692,0.0430046,5,true,5
693,0.0257442,43,true,3
694,0.050908,39,true,6
695,0.0173685,98,true,2
696,0.0256865,29,true,3
697,0.0341496,89,true,4
698,0.0427759,80,true,5
699,0.0171296,560,true,2
700,0.0256968,59,true,3
701,0.034161,6,true,4
702,0.0511747,16,true,6
703,0.0344018,112,true,4
704,0.0426004,121,true,5
705,0.0595363,105,true,7
706,0.0678155,117,true,8
707,0.0257803,250,true,3
708,0.0256605,3224,true,3
709,0.0849753,5,true,10
710,0.017299,21,true,2
711,0.0512313,69,true,6
712,0.0514569,33,true,6
713,0.0341397,40,true,4
714,0.0341158,48,true,4
715,0.0201385,27,true,2
716,0.0344058,6,true,4
717,0.0594787,0,false,7
718,0.0932745,35,true,11
719,0.025683,73,true,3
720,0.0510899,65,true,6
721,0.034213,99,true,4
722,0.0174766,52,true,2
723,0.0263295,25,true,3
724,0.025893,31,true,3
725,0.0345191,38,true,4
726,0.0258876,26,true,3
727,0.0681892,9,true,8
728,0.0595426,5,true,7
729,0.0596355,73,true,7
730,0.0678554,25,true,8
731,0.0352121,11,true,4
732,0.0712365,20,true,8
733,0.0515941,15,true,6
734,0.0341487,31,true,4
735,0.0512257,10,true,6
736,0.0764306,3,true,9
