Problem Number,First Solution Time (s),All Solutions Time (s),Number of Solutions
107,0.473779,11.79,1
108,0.813604,12.7769,1
109,0.693112,12.7839,1
110,4.624860,13.2295,1
111,0.001100,12.88,1
112,4.196654,12.2548,1
113,0.028397,13.033,1
114,0.056304,12.768,1
115,0.492001,12.6877,1
116,4.924240,12.4197,1
117,0.109765,12.2067,1
118,2.464324,13.3514,1
119,4.564503,12.1541,1
120,3.064451,13.142,1
121,2.022346,12.8632,1
122,0.000159,12.8593,1
123,3.849454,12.9338,1
124,0.000045,12.9915,1
125,0.223030,12.1441,1
126,0.001231,12.8543,1
127,0.426302,12.6155,1
128,3.115213,12.4176,1
129,1.130207,11.8479,1
130,2.467732,12.1536,1
131,0.017650,12.123,1
132,0.001788,12.2142,1
133,0.170566,12.4912,1
134,0.075597,12.2125,1
135,0.117270,12.9456,1
136,0.000138,12.8952,1
137,1.058217,12.4733,1
138,3.090168,12.9799,1
139,1.561827,12.6591,1
140,0.813425,12.8741,1
141,0.713948,12.6337,1
142,0.032957,12.6486,1
143,0.000560,12.3999,1
144,0.000131,13.3239,1
145,3.480865,12.7065,1
146,1.724271,12.4116,1
147,4.292898,13.1549,1
148,0.492024,13.5983,1
149,4.633752,12.8466,1
150,1.767122,12.7764,1
151,3.755467,13.2575,1
152,0.003432,12.5747,1
153,0.196367,12.5667,1
154,2.966569,13.2787,1
155,0.000268,13.0542,1
156,1.652793,12.3851,1
157,0.321542,12.7311,1
158,1.145236,12.8752,1
159,0.102147,13.0424,1
160,1.659488,12.5017,1
161,0.000256,12.4267,1
162,5.139086,12.4828,1
163,0.000474,12.1924,1
164,2.810500,12.3759,1
165,0.000577,12.4571,1
166,0.274346,12.7301,1
167,0.000048,11.9603,1
168,0.007869,13.0345,1
169,0.053972,12.4156,1
170,0.667230,12.799,1
171,2.475306,12.9537,1
172,0.012602,12.9715,1
173,1.440603,12.4097,1
174,2.388775,12.0493,1
175,1.650092,12.2875,1
176,0.001126,12.8183,1
177,0.296931,12.61,1
178,0.145627,12.611,1
179,0.206480,12.4522,1
180,0.759582,12.3877,1
181,0.009756,12.7383,1
182,0.000385,12.6803,1
183,0.036462,12.8931,1
184,0.194494,12.9543,1
185,0.711969,12.3845,1
186,1.791499,12.1496,1
187,0.000379,12.5355,1
188,0.023218,12.1423,1
189,1.823923,13.117,1
190,3.177083,12.6332,1
191,4.406834,12.6852,1
192,0.016427,12.9635,1
193,1.707094,12.7178,1
194,0.080016,12.572,1
195,0.005491,12.8091,1
196,0.000040,12.2351,1
197,0.135280,12.4154,1
198,0.000980,12.0192,1
199,2.059219,13.3726,1
200,2.720030,12.8526,1
201,0.427474,12.2764,1
202,0.966643,13.1618,1
203,0.011599,12.2944,1
204,1.068657,12.4916,1
205,0.003270,12.3129,1
206,0.962116,12.3921,1
207,0.387391,12.8597,1
208,2.367573,12.7254,1
209,3.079056,12.3586,1
210,0.077111,12.6076,1
211,3.776638,12.3698,1
212,3.349812,12.1042,1
213,0.001916,12.8174,1
214,0.312272,12.609,1
215,0.006623,12.7519,1
216,0.023499,12.3576,1
217,2.874627,13.1769,1
218,3.242189,12.4514,1
219,0.002962,12.7271,1
220,2.299830,12.4923,1
221,0.001102,12.8216,1
222,2.339944,12.2944,1
223,0.265540,12.8402,1
224,5.033993,12.9957,1
225,4.182849,12.5042,1
226,0.063040,12.8587,1
227,0.005117,12.911,1
228,0.013869,12.2675,1
229,1.926308,12.5984,1
230,0.089600,12.707,1
231,0.012048,11.9427,1
232,0.048809,12.4099,1
233,3.177910,13.2077,1
234,0.000590,12.4136,1
235,0.005454,12.6127,1
236,0.557463,12.4816,1
237,3.605172,12.3181,1
238,0.003411,12.3237,1
239,0.922113,12.1571,1
240,0.811739,12.2698,1
241,0.137191,13.3484,1
242,1.122800,12.6257,1
243,0.129326,12.7177,1
244,0.001126,12.9764,1
245,0.020155,13.0504,1
246,3.491451,13.0965,1
247,0.861240,12.9673,1
248,2.928848,12.6975,1
249,2.002084,12.7516,1
250,0.000082,13.2169,1
251,4.806251,12.8398,1
252,0.591756,13.3265,1
253,0.023963,12.3085,1
254,0.004693,12.4683,1
255,4.574746,12.7752,1
256,0.073828,12.3135,1
257,0.014887,12.6079,1
258,0.015485,12.3228,1
259,3.278789,12.7747,1
260,3.093907,12.5745,1
261,0.113433,12.5383,1
262,0.000780,12.9823,1
263,0.000028,13.0028,1
264,0.041729,12.6243,1
265,4.756141,12.6911,1
266,0.032664,12.5044,1
267,0.022144,12.93,1
268,0.066317,12.9565,1
269,5.403103,12.6636,1
270,0.043537,12.7796,1
271,0.001262,12.2701,1
272,0.084431,12.4599,1
273,0.074190,11.9083,1
274,0.026222,12.4013,1
275,0.057442,12.485,1
276,0.292934,12.933,1
277,0.000037,12.8039,1
278,0.009764,12.7541,1
279,0.038512,13.0753,1
280,0.020950,12.7224,1
281,1.999192,13.0165,1
282,4.223443,12.7258,1
283,0.006322,12.8927,1
284,0.112650,12.4718,1
285,0.002091,12.5779,1
286,0.000823,12.3204,1
287,0.542494,12.7463,1
288,0.075328,12.1309,1
289,0.001986,12.5596,1
290,0.000570,12.9986,1
291,0.000091,12.7912,1
292,0.269870,11.9679,1
293,0.218773,12.3799,1
294,0.000133,13.2096,1
295,2.308582,12.6581,1
296,0.000484,12.6349,1
297,0.003032,12.1069,1
298,0.010048,12.2145,1
299,1.430511,13.0046,1
300,2.068492,12.3134,1
301,0.310924,12.6788,1
302,0.000731,13.3077,1
303,0.051906,12.7792,1
304,4.056729,13.0925,1
305,0.034185,12.3284,1
306,0.318971,12.6408,1
307,0.306706,12.9169,1
308,0.301100,12.6694,1
309,1.709935,12.9394,1
310,0.377201,12.8384,1
311,0.008075,12.2437,1
312,1.758450,12.3542,1
313,0.083498,12.7349,1
314,4.488487,12.9828,1
315,4.452147,12.7753,1
316,0.038769,12.7523,1
317,2.133634,12.8469,1
318,0.018261,12.4569,1
319,0.637143,12.6607,1
320,1.069221,12.7059,1
321,3.539547,12.6579,1
322,2.794690,12.0086,1
323,0.000149,12.809,1
324,5.183076,12.6705,1
325,1.177726,12.7534,1
326,0.000439,12.4914,1
327,0.188447,12.943,1
328,0.256489,12.7792,1
329,0.016030,13.1331,1
330,1.880738,12.4869,1
331,3.366769,12.7052,1
332,0.000574,13.0229,1
333,0.039399,13.2078,1
334,2.095722,12.8265,1
335,0.648120,12.9514,1
336,0.940616,12.9717,1
337,4.217140,13.084,1
338,0.125442,12.5541,1
339,0.000753,12.4769,1
340,0.016487,13.059,1
341,5.150009,13.1986,1
342,0.344418,12.6213,1
343,2.268533,12.4853,1
344,0.042520,12.3613,1
345,0.000623,12.7236,1
346,0.953733,13.0384,1
347,4.335949,12.2103,1
348,4.753627,13.0142,1
349,0.287463,12.6539,1
350,0.000762,12.6663,1
351,1.779674,12.328,1
352,0.001028,11.7905,1
353,4.854356,12.3251,1
354,0.024483,12.8104,1
355,0.016028,12.2955,1
356,0.001352,12.7396,1
357,0.032545,12.4443,1
358,0.002405,13.0362,1
359,0.037628,13.3043,1
360,1.301644,12.1516,1
361,0.000767,12.7945,1
362,0.539794,12.5725,1
363,0.027348,12.6649,1
364,2.038560,13.2827,1
365,3.994710,13.0248,1
366,2.077544,12.6511,1
367,2.137536,13.236,1
368,0.024715,12.1816,1
369,0.000518,13.3437,1
370,0.005083,13.0578,1
371,0.065089,13.2282,1
372,0.242958,13.2149,1
373,0.179636,12.3585,1
374,0.007472,13.3315,1
375,1.481585,12.7106,1
376,0.027894,12.1507,1
377,0.119406,12.4362,1
378,4.821006,12.8664,1
379,0.589738,12.5196,1
380,0.002589,12.2065,1
381,0.006999,12.2834,1
382,2.391951,12.7857,1
383,0.872493,12.6797,1
384,0.359234,11.9014,1
385,0.186784,12.37,1
386,2.316069,13.2488,1
387,3.867718,12.5312,1
388,4.984412,13.237,1
389,0.046022,12.7489,1
390,1.793366,13.1376,1
391,0.017512,12.1519,1
392,0.602642,12.7262,1
393,0.132777,12.8451,1
394,0.131590,12.8167,1
395,0.074319,12.0135,1
396,1.578112,12.2321,1
397,2.231499,12.7509,1
398,0.081814,12.9189,1
399,1.958778,12.4549,1
400,2.219167,12.1685,1
401,4.253986,12.6952,1
402,0.008410,12.7363,1
403,2.658990,12.6707,1
404,0.039060,13.1938,1
405,0.006586,12.7101,1
406,0.000185,12.4089,1
407,0.000055,12.7443,1
408,3.031794,12.498,1
409,0.007610,12.3755,1
410,4.894562,12.5195,1
411,0.000808,12.5093,1
412,0.395675,12.6163,1
413,0.269696,12.7362,1
414,0.356869,12.855,1
415,1.061213,12.6001,1
416,0.255707,12.1406,1
417,0.004217,12.4593,1
418,0.880042,12.312,1
419,4.933450,12.5369,1
420,0.153844,12.6595,1
421,2.639193,12.3716,1
422,0.000316,12.6802,1
423,0.173448,12.624,1
424,2.426023,12.5031,1
425,0.000748,12.0759,1
426,0.714625,12.523,1
427,0.003411,12.4916,1
428,1.167058,12.1111,1
429,0.038657,12.4876,1
430,0.124742,12.7469,1
431,0.001220,12.586,1
432,0.010287,12.7293,1
433,3.483349,13.6773,1
434,0.006310,12.6636,1
435,0.006451,12.665,1
436,4.072365,13.0443,1
437,0.002459,12.7296,1
438,0.001660,12.7663,1
439,0.032549,11.6703,1
440,0.001246,13.0334,1
441,0.012561,13.0529,1
442,4.855809,12.8432,1
443,0.040247,12.4653,1
444,0.169710,12.402,1
445,0.061069,12.104,1
446,0.050944,12.2805,1
447,0.009815,12.7038,1
448,0.001117,12.8443,1
449,4.727348,12.6723,1
450,0.000283,12.6894,1
451,0.005080,12.8556,1
452,2.132658,13.0267,1
453,2.454296,12.911,1
454,1.162570,12.7695,1
455,0.004908,12.2432,1
456,0.578964,12.6688,1
457,1.383895,12.3363,1
458,5.449643,13.466,1
459,0.296307,12.8589,1
460,0.000158,12.228,1
461,2.959893,12.8857,1
462,0.409062,13.0602,1
463,2.080391,12.8589,1
464,0.904214,12.1577,1
465,0.001055,12.5048,1
466,3.544104,12.2908,1
467,1.599836,12.5907,1
468,1.747555,12.336,1
469,1.327086,12.8638,1
470,0.063502,12.5674,1
471,5.002072,12.7582,1
472,0.000444,12.6521,1
473,0.001170,12.7144,1
474,0.061032,13.0424,1
475,0.120677,13.0629,1
476,0.052993,13.1256,1
477,0.096370,12.8326,1
478,4.593407,13.0039,1
479,0.002271,13.2591,1
480,0.149483,13.4533,1
481,2.281233,13.1294,1
482,0.000460,13.4826,1
483,0.084109,12.9255,1
484,2.847806,13.8162,1
485,4.660322,13.174,1
486,3.563810,13.3216,1
487,2.640859,13.3977,1
488,0.533154,12.8758,1
489,0.625701,13.1183,1
490,0.564389,13.157,1
491,0.000398,12.7965,1
492,0.022914,12.5191,1
493,0.404118,12.9012,1
494,0.005942,12.8903,1
495,0.769535,12.7947,1
496,2.231116,12.7964,1
497,0.000473,12.9034,1
498,1.375410,12.8928,1
499,0.249653,12.8779,1
500,3.260899,12.5795,1
501,0.001202,12.3811,1
502,0.001811,12.5147,1
503,0.001204,13.3535,1
504,3.659930,12.3835,1
505,0.006986,12.5562,1
506,1.504503,13.0061,1
507,0.234705,12.6298,1
508,0.000599,12.0348,1
509,0.893695,12.0295,1
510,4.244320,12.4672,1
511,0.736551,13.3744,1
512,2.717878,13.0322,1
513,0.012790,12.8248,1
514,0.035969,13.1235,1
515,3.322081,12.8829,1
516,0.024787,12.6815,1
517,0.000181,12.914,1
518,0.000402,12.6016,1
519,2.342389,13.0432,1
520,0.299838,12.8071,1
521,0.000566,12.5507,1
522,0.000330,12.9783,1
523,0.274702,12.7813,1
524,0.040504,12.6495,1
525,1.414086,12.8546,1
526,0.634287,12.9917,1
527,0.012873,13.1007,1
528,0.000423,13.3546,1
529,2.137250,12.5978,1
530,0.029811,12.8934,1
531,3.517199,12.7823,1
532,1.629499,12.7988,1
533,0.271273,12.6941,1
534,0.238191,12.4748,1
535,0.259385,12.625,1
536,0.013233,13.0936,1
537,0.001958,13.0208,1
538,0.772654,12.4364,1
539,0.000648,12.5327,1
540,0.048397,12.2962,1
541,0.019962,13.3469,1
542,0.000403,13.0423,1
543,0.001863,13.0831,1
544,1.730172,13.1435,1
545,0.024112,12.8513,1
546,0.038319,12.8265,1
547,2.641396,13.064,1
548,2.489175,12.9472,1
549,0.006934,13.3034,1
550,0.001114,13.3072,1
551,0.000208,13.1641,1
552,0.136670,12.7965,1
553,0.345069,12.4713,1
554,0.285002,12.8682,1
555,0.030543,12.1123,1
556,1.571917,13.3276,1
557,0.000398,13.1001,1
558,0.000975,12.5658,1
559,2.293910,13.0965,1
560,0.003926,13.2078,1
561,0.030043,12.587,1
562,0.084603,12.006,1
563,2.202518,12.9101,1
564,2.219716,12.0209,1
565,0.148255,12.2045,1
566,0.304201,12.6942,1
567,0.654473,12.2126,1
568,0.060937,12.8888,1
569,3.593686,12.6953,1
570,0.291853,12.647,1
571,2.152304,12.7775,1
572,2.916651,12.3069,1
573,0.081800,12.6869,1
574,2.029620,13.4515,1
575,0.000138,12.4423,1
576,4.205687,13.0028,1
577,0.106940,12.8203,1
578,0.005170,12.321,1
579,0.024674,12.332,1
580,4.396453,12.4193,1
581,0.615227,12.5369,1
582,0.041139,12.8091,1
583,0.447265,12.1042,1
584,0.212727,12.7507,1
585,2.680276,12.7453,1
586,4.556545,12.5111,1
587,0.008109,13.1133,1
588,0.000845,12.9625,1
589,0.085695,12.388,1
590,3.353611,13.1946,1
591,0.013219,12.5161,1
592,5.405942,12.4869,1
593,0.517503,12.9488,1
594,0.000072,12.2022,1
595,0.058405,12.3795,1
596,2.298317,12.4778,1
597,4.939295,12.877,1
598,0.344373,12.8099,1
599,0.000092,12.8691,1
600,0.014707,12.5515,1
601,1.236902,12.6459,1
602,0.000917,12.5465,1
603,0.768246,12.526,1
604,0.405725,12.5656,1
605,0.000225,12.6352,1
606,0.084997,12.7706,1
607,2.960093,12.8207,1
608,0.060185,13.0666,1
609,1.522315,13.2527,1
610,1.358858,12.3916,1
611,0.000184,13.3015,1
612,0.134915,13.1392,1
613,0.014952,12.7863,1
614,0.000366,13.2678,1
615,0.000619,12.63,1
616,5.275549,12.8837,1
617,0.006716,12.9668,1
618,3.358726,12.3146,1
619,0.006511,12.7542,1
620,0.008944,12.7294,1
621,0.002179,12.9355,1
622,1.280051,12.8406,1
623,0.067845,12.2576,1
624,0.039329,12.8984,1
625,1.937112,13.8423,1
626,0.000347,12.8891,1
627,0.071977,13.0543,1
628,0.004215,12.9915,1
629,0.002663,13.5518,1
630,0.002163,13.1935,1
631,3.519066,13.0374,1
632,0.005631,12.9155,1
633,0.786898,13.5384,1
634,2.705587,13.4881,1
635,1.595804,13.6236,1
636,4.278228,13.7488,1
637,0.020329,13.9108,1
638,0.323813,13.7466,1
639,0.369103,13.2465,1
640,4.238313,12.8464,1
641,0.000580,13.6934,1
642,0.197482,13.814,1
643,1.875346,13.4816,1
644,0.000984,12.925,1
645,0.003613,13.4427,1
646,0.946674,13.3999,1
647,0.002443,13.4313,1
648,0.067421,13.2249,1
649,0.479462,12.3011,1
650,1.975737,13.2373,1
651,0.013308,12.8189,1
652,0.006675,13.1264,1
653,0.000175,13.2524,1
654,0.078446,12.6924,1
655,0.000370,12.7136,1
656,4.021299,12.8111,1
657,1.654110,13.3585,1
658,0.117983,12.7562,1
659,0.002625,13.3712,1
660,0.664355,13.0984,1
661,0.017562,12.8326,1
662,0.000374,13.9185,1
663,0.000443,13.3322,1
664,4.216455,13.5184,1
665,0.196250,12.8151,1
666,0.147085,13.1798,1
667,0.102988,13.0683,1
668,0.002224,13.1306,1
669,0.003393,13.3574,1
670,0.767590,12.9365,1
671,0.005291,12.7093,1
672,0.377877,12.9739,1
673,0.003772,12.9074,1
674,0.646865,12.9977,1
675,0.003640,12.7162,1
676,3.423775,13.1993,1
677,0.083150,12.453,1
678,0.000121,13.2789,1
679,0.030940,13.1919,1
680,5.163997,13.0713,1
681,0.000427,13.4731,1
682,0.029845,12.9605,1
683,1.527765,14.0754,1
684,0.697567,14.0961,1
685,0.006294,13.8071,1
686,0.007575,13.3059,1
687,0.041906,13.8312,1
688,0.024532,13.0968,1
689,2.533222,13.2817,1
690,3.646345,13.7673,1
691,3.294386,12.9157,1
692,0.000041,13.7693,1
693,4.760684,13.4603,1
694,0.937411,12.6663,1
695,0.020476,13.631,1
696,0.621708,12.5314,1
697,0.761062,13.0561,1
698,0.047753,12.8783,1
699,0.279486,13.1988,1
700,0.020022,12.909,1
701,0.000160,12.424,1
702,0.003946,12.8435,1
703,1.691965,13.2424,1
704,0.471555,13.1946,1
705,0.017906,13.0354,1
706,0.344174,12.8248,1
707,4.694504,12.772,1
708,3.559643,12.5638,1
709,0.000784,13.4264,1
710,0.001316,13.718,1
711,2.794602,13.1233,1
712,0.009721,12.7961,1
713,2.108955,12.7975,1
714,0.030785,12.533,1
715,4.832533,13.5082,1
716,0.219621,12.4142,1
717,0.012733,12.7945,1
718,0.260261,12.4375,1
719,2.993360,12.6729,1
720,4.910394,12.9177,1
721,0.005833,13.3398,1
722,0.112728,12.3992,1
723,0.363486,12.7905,1
724,4.514612,13.1528,1
725,5.152717,13.0577,1
726,4.184993,12.4906,1
727,4.195396,12.8057,1
728,0.074959,12.7551,1
729,1.214186,12.5301,1
730,0.000991,13.097,1
731,0.000055,12.583,1
732,0.166702,12.1498,1
733,2.917751,12.861,1
734,1.801612,12.7703,1
735,0.000465,12.6375,1
736,2.499143,12.8776,1
737,3.146510,13.0312,1
738,0.004165,12.9915,1
739,3.207328,12.8807,1
740,0.458940,12.4774,1
741,2.186422,13.369,1
742,0.859912,13.4911,1
743,3.776742,12.5714,1
744,0.000460,12.9211,1
745,5.331833,12.5075,1
746,0.992054,11.9984,1
747,0.003467,11.8422,1
748,0.854228,11.6913,1
749,0.011202,9.41824,1
750,0.002358,8.79838,1
751,0.007022,8.6194,1
752,0.041285,8.00125,1
